table,gender,tobacco,relative_risk,attained_age,q_ult
t3238,Male,Non-Smoker,RR60,108,0.46956
t3238,Male,Non-Smoker,RR60,109,0.4817
t3238,Male,Non-Smoker,RR60,110,0.49107
t3238,Male,Non-Smoker,RR60,111,0.49731
t3238,Male,Non-Smoker,RR60,112,0.5
t3238,Male,Non-Smoker,RR60,113,0.5
t3238,Male,Non-Smoker,RR60,114,0.5
t3238,Male,Non-Smoker,RR60,115,0.5
t3238,Male,Non-Smoker,RR60,116,0.5
t3238,Male,Non-Smoker,RR60,117,0.5
t3238,Male,Non-Smoker,RR60,118,0.5
t3238,Male,Non-Smoker,RR60,119,0.5
t3238,Male,Non-Smoker,RR60,120,0.5
t3239,Male,Non-Smoker,RR70,18,5.2e-4
t3239,Male,Non-Smoker,RR70,19,5.4e-4
t3239,Male,Non-Smoker,RR70,20,5.6e-4
t3239,Male,Non-Smoker,RR70,21,5.6e-4
t3239,Male,Non-Smoker,RR70,22,5.5e-4
t3239,Male,Non-Smoker,RR70,23,5.4e-4
t3239,Male,Non-Smoker,RR70,24,5.4e-4
t3239,Male,Non-Smoker,RR70,25,5.2e-4
t3239,Male,Non-Smoker,RR70,26,4.5e-4
t3239,Male,Non-Smoker,RR70,27,4.1e-4
t3239,Male,Non-Smoker,RR70,28,3.9e-4
t3239,Male,Non-Smoker,RR70,29,3.7e-4
t3239,Male,Non-Smoker,RR70,30,3.6e-4
t3239,Male,Non-Smoker,RR70,31,3.8e-4
t3239,Male,Non-Smoker,RR70,32,4.1e-4
t3239,Male,Non-Smoker,RR70,33,4.5e-4
t3239,Male,Non-Smoker,RR70,34,5.2e-4
t3239,Male,Non-Smoker,RR70,35,6.1e-4
t3239,Male,Non-Smoker,RR70,36,7e-4
t3239,Male,Non-Smoker,RR70,37,8e-4
t3239,Male,Non-Smoker,RR70,38,8.7e-4
t3239,Male,Non-Smoker,RR70,39,9.2e-4
t3239,Male,Non-Smoker,RR70,40,9.7e-4
t3239,Male,Non-Smoker,RR70,41,0.00103
t3239,Male,Non-Smoker,RR70,42,0.0011
t3239,Male,Non-Smoker,RR70,43,0.00117
t3239,Male,Non-Smoker,RR70,44,0.00121
t3239,Male,Non-Smoker,RR70,45,0.00125
t3239,Male,Non-Smoker,RR70,46,0.0013
t3239,Male,Non-Smoker,RR70,47,0.00135
t3239,Male,Non-Smoker,RR70,48,0.00141
t3239,Male,Non-Smoker,RR70,49,0.00149
t3239,Male,Non-Smoker,RR70,50,0.00158
t3239,Male,Non-Smoker,RR70,51,0.0017
t3239,Male,Non-Smoker,RR70,52,0.00183
t3239,Male,Non-Smoker,RR70,53,0.00197
t3239,Male,Non-Smoker,RR70,54,0.00212
t3239,Male,Non-Smoker,RR70,55,0.00225
t3239,Male,Non-Smoker,RR70,56,0.00237
t3239,Male,Non-Smoker,RR70,57,0.00249
t3239,Male,Non-Smoker,RR70,58,0.00263
t3239,Male,Non-Smoker,RR70,59,0.00281
t3239,Male,Non-Smoker,RR70,60,0.00304
t3239,Male,Non-Smoker,RR70,61,0.00336
t3239,Male,Non-Smoker,RR70,62,0.00373
t3239,Male,Non-Smoker,RR70,63,0.00416
t3239,Male,Non-Smoker,RR70,64,0.00465
t3239,Male,Non-Smoker,RR70,65,0.00519
t3239,Male,Non-Smoker,RR70,66,0.00578
t3239,Male,Non-Smoker,RR70,67,0.00644
t3239,Male,Non-Smoker,RR70,68,0.0072
t3239,Male,Non-Smoker,RR70,69,0.00809
t3239,Male,Non-Smoker,RR70,70,0.00916
t3239,Male,Non-Smoker,RR70,71,0.01045
t3239,Male,Non-Smoker,RR70,72,0.012
t3239,Male,Non-Smoker,RR70,73,0.0138
t3239,Male,Non-Smoker,RR70,74,0.01587
t3239,Male,Non-Smoker,RR70,75,0.0182
t3239,Male,Non-Smoker,RR70,76,0.02081
t3239,Male,Non-Smoker,RR70,77,0.02375
t3239,Male,Non-Smoker,RR70,78,0.02711
t3239,Male,Non-Smoker,RR70,79,0.03101
t3239,Male,Non-Smoker,RR70,80,0.03551
t3239,Male,Non-Smoker,RR70,81,0.04062
t3239,Male,Non-Smoker,RR70,82,0.04648
t3239,Male,Non-Smoker,RR70,83,0.05327
t3239,Male,Non-Smoker,RR70,84,0.0612
t3239,Male,Non-Smoker,RR70,85,0.07045
t3239,Male,Non-Smoker,RR70,86,0.08119
t3239,Male,Non-Smoker,RR70,87,0.09349
t3239,Male,Non-Smoker,RR70,88,0.10722
t3239,Male,Non-Smoker,RR70,89,0.12209
t3239,Male,Non-Smoker,RR70,90,0.13801
t3239,Male,Non-Smoker,RR70,91,0.15457
t3239,Male,Non-Smoker,RR70,92,0.17128
t3239,Male,Non-Smoker,RR70,93,0.18766
t3239,Male,Non-Smoker,RR70,94,0.20298
t3239,Male,Non-Smoker,RR70,95,0.21845
t3239,Male,Non-Smoker,RR70,96,0.23554
t3239,Male,Non-Smoker,RR70,97,0.25392
t3239,Male,Non-Smoker,RR70,98,0.27364
t3239,Male,Non-Smoker,RR70,99,0.29431
t3239,Male,Non-Smoker,RR70,100,0.31552
t3239,Male,Non-Smoker,RR70,101,0.33699
t3239,Male,Non-Smoker,RR70,102,0.35854
t3239,Male,Non-Smoker,RR70,103,0.37981
t3239,Male,Non-Smoker,RR70,104,0.40044
t3239,Male,Non-Smoker,RR70,105,0.42009
t3239,Male,Non-Smoker,RR70,106,0.4384
t3239,Male,Non-Smoker,RR70,107,0.45501
t3239,Male,Non-Smoker,RR70,108,0.46956
t3239,Male,Non-Smoker,RR70,109,0.4817
t3239,Male,Non-Smoker,RR70,110,0.49107
t3239,Male,Non-Smoker,RR70,111,0.49731
t3239,Male,Non-Smoker,RR70,112,0.5
t3239,Male,Non-Smoker,RR70,113,0.5
t3239,Male,Non-Smoker,RR70,114,0.5
t3239,Male,Non-Smoker,RR70,115,0.5
t3239,Male,Non-Smoker,RR70,116,0.5
t3239,Male,Non-Smoker,RR70,117,0.5
t3239,Male,Non-Smoker,RR70,118,0.5
t3239,Male,Non-Smoker,RR70,119,0.5
t3239,Male,Non-Smoker,RR70,120,0.5
t3240,Male,Non-Smoker,RR80,18,5.8e-4
t3240,Male,Non-Smoker,RR80,19,6e-4
t3240,Male,Non-Smoker,RR80,20,6.2e-4
t3240,Male,Non-Smoker,RR80,21,6.1e-4
t3240,Male,Non-Smoker,RR80,22,6e-4
t3240,Male,Non-Smoker,RR80,23,5.9e-4
t3240,Male,Non-Smoker,RR80,24,5.9e-4
t3240,Male,Non-Smoker,RR80,25,5.7e-4
t3240,Male,Non-Smoker,RR80,26,4.9e-4
t3240,Male,Non-Smoker,RR80,27,4.5e-4
t3240,Male,Non-Smoker,RR80,28,4.3e-4
t3240,Male,Non-Smoker,RR80,29,4.1e-4
t3240,Male,Non-Smoker,RR80,30,3.9e-4
t3240,Male,Non-Smoker,RR80,31,4.2e-4
t3240,Male,Non-Smoker,RR80,32,4.5e-4
t3240,Male,Non-Smoker,RR80,33,5e-4
t3240,Male,Non-Smoker,RR80,34,5.7e-4
t3240,Male,Non-Smoker,RR80,35,6.7e-4
t3240,Male,Non-Smoker,RR80,36,7.7e-4
t3240,Male,Non-Smoker,RR80,37,8.8e-4
t3240,Male,Non-Smoker,RR80,38,9.6e-4
t3240,Male,Non-Smoker,RR80,39,0.00101
t3240,Male,Non-Smoker,RR80,40,0.00107
t3240,Male,Non-Smoker,RR80,41,0.00113
t3240,Male,Non-Smoker,RR80,42,0.00121
t3240,Male,Non-Smoker,RR80,43,0.00128
t3240,Male,Non-Smoker,RR80,44,0.00133
t3240,Male,Non-Smoker,RR80,45,0.00138
t3240,Male,Non-Smoker,RR80,46,0.00143
t3240,Male,Non-Smoker,RR80,47,0.00148
t3240,Male,Non-Smoker,RR80,48,0.00155
t3240,Male,Non-Smoker,RR80,49,0.00163
t3240,Male,Non-Smoker,RR80,50,0.00173
t3240,Male,Non-Smoker,RR80,51,0.00187
t3240,Male,Non-Smoker,RR80,52,0.00202
t3240,Male,Non-Smoker,RR80,53,0.00219
t3240,Male,Non-Smoker,RR80,54,0.00237
t3240,Male,Non-Smoker,RR80,55,0.00253
t3240,Male,Non-Smoker,RR80,56,0.00268
t3240,Male,Non-Smoker,RR80,57,0.00283
t3240,Male,Non-Smoker,RR80,58,0.003
t3240,Male,Non-Smoker,RR80,59,0.00321
t3240,Male,Non-Smoker,RR80,60,0.00349
t3240,Male,Non-Smoker,RR80,61,0.00385
t3240,Male,Non-Smoker,RR80,62,0.00428
t3240,Male,Non-Smoker,RR80,63,0.00477
t3240,Male,Non-Smoker,RR80,64,0.00531
t3240,Male,Non-Smoker,RR80,65,0.0059
t3240,Male,Non-Smoker,RR80,66,0.00655
t3240,Male,Non-Smoker,RR80,67,0.00726
t3240,Male,Non-Smoker,RR80,68,0.00807
t3240,Male,Non-Smoker,RR80,69,0.00902
t3240,Male,Non-Smoker,RR80,70,0.01016
t3240,Male,Non-Smoker,RR80,71,0.01152
t3240,Male,Non-Smoker,RR80,72,0.01313
t3240,Male,Non-Smoker,RR80,73,0.01502
t3240,Male,Non-Smoker,RR80,74,0.01716
t3240,Male,Non-Smoker,RR80,75,0.01957
t3240,Male,Non-Smoker,RR80,76,0.02224
t3240,Male,Non-Smoker,RR80,77,0.02523
t3240,Male,Non-Smoker,RR80,78,0.02863
t3240,Male,Non-Smoker,RR80,79,0.03256
t3240,Male,Non-Smoker,RR80,80,0.03711
t3240,Male,Non-Smoker,RR80,81,0.04229
t3240,Male,Non-Smoker,RR80,82,0.0482
t3240,Male,Non-Smoker,RR80,83,0.05505
t3240,Male,Non-Smoker,RR80,84,0.06303
t3240,Male,Non-Smoker,RR80,85,0.07233
t3240,Male,Non-Smoker,RR80,86,0.08309
t3240,Male,Non-Smoker,RR80,87,0.09541
t3240,Male,Non-Smoker,RR80,88,0.10911
t3240,Male,Non-Smoker,RR80,89,0.12394
t3240,Male,Non-Smoker,RR80,90,0.13971
t3240,Male,Non-Smoker,RR80,91,0.15601
t3240,Male,Non-Smoker,RR80,92,0.17239
t3240,Male,Non-Smoker,RR80,93,0.18837
t3240,Male,Non-Smoker,RR80,94,0.20325
t3240,Male,Non-Smoker,RR80,95,0.21845
t3240,Male,Non-Smoker,RR80,96,0.23554
t3240,Male,Non-Smoker,RR80,97,0.25392
t3240,Male,Non-Smoker,RR80,98,0.27364
t3240,Male,Non-Smoker,RR80,99,0.29431
t3240,Male,Non-Smoker,RR80,100,0.31552
t3240,Male,Non-Smoker,RR80,101,0.33699
t3240,Male,Non-Smoker,RR80,102,0.35854
t3240,Male,Non-Smoker,RR80,103,0.37981
t3240,Male,Non-Smoker,RR80,104,0.40044
t3240,Male,Non-Smoker,RR80,105,0.42009
t3240,Male,Non-Smoker,RR80,106,0.4384
t3240,Male,Non-Smoker,RR80,107,0.45501
t3240,Male,Non-Smoker,RR80,108,0.46956
t3240,Male,Non-Smoker,RR80,109,0.4817
t3240,Male,Non-Smoker,RR80,110,0.49107
t3240,Male,Non-Smoker,RR80,111,0.49731
t3240,Male,Non-Smoker,RR80,112,0.5
t3240,Male,Non-Smoker,RR80,113,0.5
t3240,Male,Non-Smoker,RR80,114,0.5
t3240,Male,Non-Smoker,RR80,115,0.5
t3240,Male,Non-Smoker,RR80,116,0.5
t3240,Male,Non-Smoker,RR80,117,0.5
t3240,Male,Non-Smoker,RR80,118,0.5
t3240,Male,Non-Smoker,RR80,119,0.5
t3240,Male,Non-Smoker,RR80,120,0.5
t3241,Male,Non-Smoker,RR90,18,6.3e-4
t3241,Male,Non-Smoker,RR90,19,6.6e-4
t3241,Male,Non-Smoker,RR90,20,6.7e-4
t3241,Male,Non-Smoker,RR90,21,6.7e-4
t3241,Male,Non-Smoker,RR90,22,6.6e-4
t3241,Male,Non-Smoker,RR90,23,6.5e-4
t3241,Male,Non-Smoker,RR90,24,6.5e-4
t3241,Male,Non-Smoker,RR90,25,6.2e-4
t3241,Male,Non-Smoker,RR90,26,5.4e-4
t3241,Male,Non-Smoker,RR90,27,4.9e-4
t3241,Male,Non-Smoker,RR90,28,4.7e-4
t3241,Male,Non-Smoker,RR90,29,4.5e-4
t3241,Male,Non-Smoker,RR90,30,4.3e-4
t3241,Male,Non-Smoker,RR90,31,4.6e-4
t3241,Male,Non-Smoker,RR90,32,4.9e-4
t3241,Male,Non-Smoker,RR90,33,5.4e-4
t3241,Male,Non-Smoker,RR90,34,6.3e-4
t3241,Male,Non-Smoker,RR90,35,7.3e-4
t3241,Male,Non-Smoker,RR90,36,8.5e-4
t3241,Male,Non-Smoker,RR90,37,9.6e-4
t3241,Male,Non-Smoker,RR90,38,0.00105
t3241,Male,Non-Smoker,RR90,39,0.00111
t3241,Male,Non-Smoker,RR90,40,0.00117
t3241,Male,Non-Smoker,RR90,41,0.00124
t3241,Male,Non-Smoker,RR90,42,0.00132
t3241,Male,Non-Smoker,RR90,43,0.0014
t3241,Male,Non-Smoker,RR90,44,0.00146
t3241,Male,Non-Smoker,RR90,45,0.00151
t3241,Male,Non-Smoker,RR90,46,0.00156
t3241,Male,Non-Smoker,RR90,47,0.00162
t3241,Male,Non-Smoker,RR90,48,0.00169
t3241,Male,Non-Smoker,RR90,49,0.00178
t3241,Male,Non-Smoker,RR90,50,0.00189
t3241,Male,Non-Smoker,RR90,51,0.00204
t3241,Male,Non-Smoker,RR90,52,0.00223
t3241,Male,Non-Smoker,RR90,53,0.00243
t3241,Male,Non-Smoker,RR90,54,0.00264
t3241,Male,Non-Smoker,RR90,55,0.00284
t3241,Male,Non-Smoker,RR90,56,0.00303
t3241,Male,Non-Smoker,RR90,57,0.00321
t3241,Male,Non-Smoker,RR90,58,0.00342
t3241,Male,Non-Smoker,RR90,59,0.00367
t3241,Male,Non-Smoker,RR90,60,0.00398
t3241,Male,Non-Smoker,RR90,61,0.00439
t3241,Male,Non-Smoker,RR90,62,0.00488
t3241,Male,Non-Smoker,RR90,63,0.00542
t3241,Male,Non-Smoker,RR90,64,0.00602
t3241,Male,Non-Smoker,RR90,65,0.00667
t3241,Male,Non-Smoker,RR90,66,0.00736
t3241,Male,Non-Smoker,RR90,67,0.00812
t3241,Male,Non-Smoker,RR90,68,0.00897
t3241,Male,Non-Smoker,RR90,69,0.00997
t3241,Male,Non-Smoker,RR90,70,0.01115
t3241,Male,Non-Smoker,RR90,71,0.01257
t3241,Male,Non-Smoker,RR90,72,0.01425
t3241,Male,Non-Smoker,RR90,73,0.01619
t3241,Male,Non-Smoker,RR90,74,0.0184
t3241,Male,Non-Smoker,RR90,75,0.02086
t3241,Male,Non-Smoker,RR90,76,0.02358
t3241,Male,Non-Smoker,RR90,77,0.02661
t3241,Male,Non-Smoker,RR90,78,0.03005
t3241,Male,Non-Smoker,RR90,79,0.03401
t3241,Male,Non-Smoker,RR90,80,0.03861
t3241,Male,Non-Smoker,RR90,81,0.04385
t3241,Male,Non-Smoker,RR90,82,0.04983
t3241,Male,Non-Smoker,RR90,83,0.05674
t3241,Male,Non-Smoker,RR90,84,0.06477
t3241,Male,Non-Smoker,RR90,85,0.07413
t3241,Male,Non-Smoker,RR90,86,0.08494
t3241,Male,Non-Smoker,RR90,87,0.09728
t3241,Male,Non-Smoker,RR90,88,0.11099
t3241,Male,Non-Smoker,RR90,89,0.12578
t3241,Male,Non-Smoker,RR90,90,0.14141
t3241,Male,Non-Smoker,RR90,91,0.15746
t3241,Male,Non-Smoker,RR90,92,0.17351
t3241,Male,Non-Smoker,RR90,93,0.18911
t3241,Male,Non-Smoker,RR90,94,0.20352
t3241,Male,Non-Smoker,RR90,95,0.21845
t3241,Male,Non-Smoker,RR90,96,0.23554
t3241,Male,Non-Smoker,RR90,97,0.25392
t3241,Male,Non-Smoker,RR90,98,0.27364
t3241,Male,Non-Smoker,RR90,99,0.29431
t3241,Male,Non-Smoker,RR90,100,0.31552
t3241,Male,Non-Smoker,RR90,101,0.33699
t3241,Male,Non-Smoker,RR90,102,0.35854
t3241,Male,Non-Smoker,RR90,103,0.37981
t3241,Male,Non-Smoker,RR90,104,0.40044
t3241,Male,Non-Smoker,RR90,105,0.42009
t3241,Male,Non-Smoker,RR90,106,0.4384
t3241,Male,Non-Smoker,RR90,107,0.45501
t3241,Male,Non-Smoker,RR90,108,0.46956
t3241,Male,Non-Smoker,RR90,109,0.4817
t3241,Male,Non-Smoker,RR90,110,0.49107
t3241,Male,Non-Smoker,RR90,111,0.49731
t3241,Male,Non-Smoker,RR90,112,0.5
t3241,Male,Non-Smoker,RR90,113,0.5
t3241,Male,Non-Smoker,RR90,114,0.5
t3241,Male,Non-Smoker,RR90,115,0.5
t3241,Male,Non-Smoker,RR90,116,0.5
t3241,Male,Non-Smoker,RR90,117,0.5
t3241,Male,Non-Smoker,RR90,118,0.5
t3241,Male,Non-Smoker,RR90,119,0.5
t3241,Male,Non-Smoker,RR90,120,0.5
t3242,Male,Non-Smoker,RR100,18,6.6e-4
t3242,Male,Non-Smoker,RR100,19,6.9e-4
t3242,Male,Non-Smoker,RR100,20,7.1e-4
t3242,Male,Non-Smoker,RR100,21,7.1e-4
t3242,Male,Non-Smoker,RR100,22,6.9e-4
t3242,Male,Non-Smoker,RR100,23,6.9e-4
t3242,Male,Non-Smoker,RR100,24,6.8e-4
t3242,Male,Non-Smoker,RR100,25,6.6e-4
t3242,Male,Non-Smoker,RR100,26,5.7e-4
t3242,Male,Non-Smoker,RR100,27,5.2e-4
t3242,Male,Non-Smoker,RR100,28,5e-4
t3242,Male,Non-Smoker,RR100,29,4.7e-4
t3242,Male,Non-Smoker,RR100,30,4.6e-4
t3242,Male,Non-Smoker,RR100,31,4.9e-4
t3242,Male,Non-Smoker,RR100,32,5.2e-4
t3242,Male,Non-Smoker,RR100,33,5.8e-4
t3242,Male,Non-Smoker,RR100,34,6.6e-4
t3242,Male,Non-Smoker,RR100,35,7.7e-4
t3242,Male,Non-Smoker,RR100,36,8.9e-4
t3242,Male,Non-Smoker,RR100,37,0.00101
t3242,Male,Non-Smoker,RR100,38,0.00111
t3242,Male,Non-Smoker,RR100,39,0.00117
t3242,Male,Non-Smoker,RR100,40,0.00124
t3242,Male,Non-Smoker,RR100,41,0.00131
t3242,Male,Non-Smoker,RR100,42,0.0014
t3242,Male,Non-Smoker,RR100,43,0.00148
t3242,Male,Non-Smoker,RR100,44,0.00154
t3242,Male,Non-Smoker,RR100,45,0.00159
t3242,Male,Non-Smoker,RR100,46,0.00165
t3242,Male,Non-Smoker,RR100,47,0.00171
t3242,Male,Non-Smoker,RR100,48,0.00179
t3242,Male,Non-Smoker,RR100,49,0.00188
t3242,Male,Non-Smoker,RR100,50,0.00199
t3242,Male,Non-Smoker,RR100,51,0.00216
t3242,Male,Non-Smoker,RR100,52,0.00236
t3242,Male,Non-Smoker,RR100,53,0.00258
t3242,Male,Non-Smoker,RR100,54,0.0028
t3242,Male,Non-Smoker,RR100,55,0.00302
t3242,Male,Non-Smoker,RR100,56,0.00322
t3242,Male,Non-Smoker,RR100,57,0.00343
t3242,Male,Non-Smoker,RR100,58,0.00366
t3242,Male,Non-Smoker,RR100,59,0.00393
t3242,Male,Non-Smoker,RR100,60,0.00428
t3242,Male,Non-Smoker,RR100,61,0.00474
t3242,Male,Non-Smoker,RR100,62,0.00527
t3242,Male,Non-Smoker,RR100,63,0.00588
t3242,Male,Non-Smoker,RR100,64,0.00654
t3242,Male,Non-Smoker,RR100,65,0.00725
t3242,Male,Non-Smoker,RR100,66,0.00802
t3242,Male,Non-Smoker,RR100,67,0.00886
t3242,Male,Non-Smoker,RR100,68,0.00979
t3242,Male,Non-Smoker,RR100,69,0.01088
t3242,Male,Non-Smoker,RR100,70,0.01216
t3242,Male,Non-Smoker,RR100,71,0.01369
t3242,Male,Non-Smoker,RR100,72,0.01548
t3242,Male,Non-Smoker,RR100,73,0.01755
t3242,Male,Non-Smoker,RR100,74,0.01989
t3242,Male,Non-Smoker,RR100,75,0.02248
t3242,Male,Non-Smoker,RR100,76,0.02532
t3242,Male,Non-Smoker,RR100,77,0.02846
t3242,Male,Non-Smoker,RR100,78,0.03199
t3242,Male,Non-Smoker,RR100,79,0.03604
t3242,Male,Non-Smoker,RR100,80,0.04076
t3242,Male,Non-Smoker,RR100,81,0.04615
t3242,Male,Non-Smoker,RR100,82,0.05227
t3242,Male,Non-Smoker,RR100,83,0.05931
t3242,Male,Non-Smoker,RR100,84,0.06748
t3242,Male,Non-Smoker,RR100,85,0.07696
t3242,Male,Non-Smoker,RR100,86,0.08787
t3242,Male,Non-Smoker,RR100,87,0.10029
t3242,Male,Non-Smoker,RR100,88,0.11402
t3242,Male,Non-Smoker,RR100,89,0.12876
t3242,Male,Non-Smoker,RR100,90,0.14417
t3242,Male,Non-Smoker,RR100,91,0.15979
t3242,Male,Non-Smoker,RR100,92,0.1753
t3242,Male,Non-Smoker,RR100,93,0.19025
t3242,Male,Non-Smoker,RR100,94,0.20394
t3242,Male,Non-Smoker,RR100,95,0.21845
t3242,Male,Non-Smoker,RR100,96,0.23554
t3242,Male,Non-Smoker,RR100,97,0.25392
t3242,Male,Non-Smoker,RR100,98,0.27364
t3242,Male,Non-Smoker,RR100,99,0.29431
t3242,Male,Non-Smoker,RR100,100,0.31552
t3242,Male,Non-Smoker,RR100,101,0.33699
t3242,Male,Non-Smoker,RR100,102,0.35854
t3242,Male,Non-Smoker,RR100,103,0.37981
t3242,Male,Non-Smoker,RR100,104,0.40044
t3242,Male,Non-Smoker,RR100,105,0.42009
t3242,Male,Non-Smoker,RR100,106,0.4384
t3242,Male,Non-Smoker,RR100,107,0.45501
t3242,Male,Non-Smoker,RR100,108,0.46956
t3242,Male,Non-Smoker,RR100,109,0.4817
t3242,Male,Non-Smoker,RR100,110,0.49107
t3242,Male,Non-Smoker,RR100,111,0.49731
t3242,Male,Non-Smoker,RR100,112,0.5
t3242,Male,Non-Smoker,RR100,113,0.5
t3242,Male,Non-Smoker,RR100,114,0.5
t3242,Male,Non-Smoker,RR100,115,0.5
t3242,Male,Non-Smoker,RR100,116,0.5
t3242,Male,Non-Smoker,RR100,117,0.5
t3242,Male,Non-Smoker,RR100,118,0.5
t3242,Male,Non-Smoker,RR100,119,0.5
t3242,Male,Non-Smoker,RR100,120,0.5
t3243,Male,Non-Smoker,RR110,18,7e-4
t3243,Male,Non-Smoker,RR110,19,7.3e-4
t3243,Male,Non-Smoker,RR110,20,7.5e-4
t3243,Male,Non-Smoker,RR110,21,7.5e-4
t3243,Male,Non-Smoker,RR110,22,7.3e-4
t3243,Male,Non-Smoker,RR110,23,7.2e-4
t3243,Male,Non-Smoker,RR110,24,7.2e-4
t3243,Male,Non-Smoker,RR110,25,6.9e-4
t3243,Male,Non-Smoker,RR110,26,6e-4
t3243,Male,Non-Smoker,RR110,27,5.5e-4
t3243,Male,Non-Smoker,RR110,28,5.3e-4
t3243,Male,Non-Smoker,RR110,29,5e-4
t3243,Male,Non-Smoker,RR110,30,4.8e-4
t3243,Male,Non-Smoker,RR110,31,5.1e-4
t3243,Male,Non-Smoker,RR110,32,5.5e-4
t3243,Male,Non-Smoker,RR110,33,6.1e-4
t3243,Male,Non-Smoker,RR110,34,7e-4
t3243,Male,Non-Smoker,RR110,35,8.1e-4
t3243,Male,Non-Smoker,RR110,36,9.4e-4
t3243,Male,Non-Smoker,RR110,37,0.00107
t3243,Male,Non-Smoker,RR110,38,0.00117
t3243,Male,Non-Smoker,RR110,39,0.00124
t3243,Male,Non-Smoker,RR110,40,0.0013
t3243,Male,Non-Smoker,RR110,41,0.00138
t3243,Male,Non-Smoker,RR110,42,0.00147
t3243,Male,Non-Smoker,RR110,43,0.00156
t3243,Male,Non-Smoker,RR110,44,0.00162
t3243,Male,Non-Smoker,RR110,45,0.00168
t3243,Male,Non-Smoker,RR110,46,0.00174
t3243,Male,Non-Smoker,RR110,47,0.0018
t3243,Male,Non-Smoker,RR110,48,0.00188
t3243,Male,Non-Smoker,RR110,49,0.00197
t3243,Male,Non-Smoker,RR110,50,0.0021
t3243,Male,Non-Smoker,RR110,51,0.00227
t3243,Male,Non-Smoker,RR110,52,0.00248
t3243,Male,Non-Smoker,RR110,53,0.00271
t3243,Male,Non-Smoker,RR110,54,0.00295
t3243,Male,Non-Smoker,RR110,55,0.00318
t3243,Male,Non-Smoker,RR110,56,0.0034
t3243,Male,Non-Smoker,RR110,57,0.00363
t3243,Male,Non-Smoker,RR110,58,0.00387
t3243,Male,Non-Smoker,RR110,59,0.00417
t3243,Male,Non-Smoker,RR110,60,0.00456
t3243,Male,Non-Smoker,RR110,61,0.00505
t3243,Male,Non-Smoker,RR110,62,0.00563
t3243,Male,Non-Smoker,RR110,63,0.00628
t3243,Male,Non-Smoker,RR110,64,0.007
t3243,Male,Non-Smoker,RR110,65,0.00777
t3243,Male,Non-Smoker,RR110,66,0.0086
t3243,Male,Non-Smoker,RR110,67,0.0095
t3243,Male,Non-Smoker,RR110,68,0.01051
t3243,Male,Non-Smoker,RR110,69,0.01167
t3243,Male,Non-Smoker,RR110,70,0.01303
t3243,Male,Non-Smoker,RR110,71,0.01465
t3243,Male,Non-Smoker,RR110,72,0.01655
t3243,Male,Non-Smoker,RR110,73,0.01873
t3243,Male,Non-Smoker,RR110,74,0.02117
t3243,Male,Non-Smoker,RR110,75,0.02387
t3243,Male,Non-Smoker,RR110,76,0.02682
t3243,Male,Non-Smoker,RR110,77,0.03005
t3243,Male,Non-Smoker,RR110,78,0.03368
t3243,Male,Non-Smoker,RR110,79,0.03782
t3243,Male,Non-Smoker,RR110,80,0.04265
t3243,Male,Non-Smoker,RR110,81,0.04818
t3243,Male,Non-Smoker,RR110,82,0.05444
t3243,Male,Non-Smoker,RR110,83,0.06162
t3243,Male,Non-Smoker,RR110,84,0.06993
t3243,Male,Non-Smoker,RR110,85,0.07952
t3243,Male,Non-Smoker,RR110,86,0.09054
t3243,Male,Non-Smoker,RR110,87,0.10302
t3243,Male,Non-Smoker,RR110,88,0.11677
t3243,Male,Non-Smoker,RR110,89,0.13145
t3243,Male,Non-Smoker,RR110,90,0.14664
t3243,Male,Non-Smoker,RR110,91,0.16185
t3243,Male,Non-Smoker,RR110,92,0.17686
t3243,Male,Non-Smoker,RR110,93,0.19123
t3243,Male,Non-Smoker,RR110,94,0.2043
t3243,Male,Non-Smoker,RR110,95,0.21845
t3243,Male,Non-Smoker,RR110,96,0.23554
t3243,Male,Non-Smoker,RR110,97,0.25392
t3243,Male,Non-Smoker,RR110,98,0.27364
t3243,Male,Non-Smoker,RR110,99,0.29431
t3243,Male,Non-Smoker,RR110,100,0.31552
t3243,Male,Non-Smoker,RR110,101,0.33699
t3243,Male,Non-Smoker,RR110,102,0.35854
t3243,Male,Non-Smoker,RR110,103,0.37981
t3243,Male,Non-Smoker,RR110,104,0.40044
t3243,Male,Non-Smoker,RR110,105,0.42009
t3243,Male,Non-Smoker,RR110,106,0.4384
t3243,Male,Non-Smoker,RR110,107,0.45501
t3243,Male,Non-Smoker,RR110,108,0.46956
t3243,Male,Non-Smoker,RR110,109,0.4817
t3243,Male,Non-Smoker,RR110,110,0.49107
t3243,Male,Non-Smoker,RR110,111,0.49731
t3243,Male,Non-Smoker,RR110,112,0.5
t3243,Male,Non-Smoker,RR110,113,0.5
t3243,Male,Non-Smoker,RR110,114,0.5
t3243,Male,Non-Smoker,RR110,115,0.5
t3243,Male,Non-Smoker,RR110,116,0.5
t3243,Male,Non-Smoker,RR110,117,0.5
t3243,Male,Non-Smoker,RR110,118,0.5
t3243,Male,Non-Smoker,RR110,119,0.5
t3243,Male,Non-Smoker,RR110,120,0.5
t3244,Male,Non-Smoker,RR125,18,7.8e-4
t3244,Male,Non-Smoker,RR125,19,8.1e-4
t3244,Male,Non-Smoker,RR125,20,8.3e-4
t3244,Male,Non-Smoker,RR125,21,8.3e-4
