table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3241,Male,Non-Smoker,RR90,87,11,0.25392
t3241,Male,Non-Smoker,RR90,87,12,0.27364
t3241,Male,Non-Smoker,RR90,87,13,0.29431
t3241,Male,Non-Smoker,RR90,87,14,0.31552
t3241,Male,Non-Smoker,RR90,87,15,0.33699
t3241,Male,Non-Smoker,RR90,87,16,0.35854
t3241,Male,Non-Smoker,RR90,87,17,0.37981
t3241,Male,Non-Smoker,RR90,87,18,0.40044
t3241,Male,Non-Smoker,RR90,87,19,0.42009
t3241,Male,Non-Smoker,RR90,87,20,0.4384
t3241,Male,Non-Smoker,RR90,87,21,0.45501
t3241,Male,Non-Smoker,RR90,87,22,0.46956
t3241,Male,Non-Smoker,RR90,87,23,0.4817
t3241,Male,Non-Smoker,RR90,87,24,0.49107
t3241,Male,Non-Smoker,RR90,87,25,0.49731
t3241,Male,Non-Smoker,RR90,88,1,0.0154
t3241,Male,Non-Smoker,RR90,88,2,0.03023
t3241,Male,Non-Smoker,RR90,88,3,0.06532
t3241,Male,Non-Smoker,RR90,88,4,0.10602
t3241,Male,Non-Smoker,RR90,88,5,0.14817
t3241,Male,Non-Smoker,RR90,88,6,0.18911
t3241,Male,Non-Smoker,RR90,88,7,0.20352
t3241,Male,Non-Smoker,RR90,88,8,0.21845
t3241,Male,Non-Smoker,RR90,88,9,0.23554
t3241,Male,Non-Smoker,RR90,88,10,0.25392
t3241,Male,Non-Smoker,RR90,88,11,0.27364
t3241,Male,Non-Smoker,RR90,88,12,0.29431
t3241,Male,Non-Smoker,RR90,88,13,0.31552
t3241,Male,Non-Smoker,RR90,88,14,0.33699
t3241,Male,Non-Smoker,RR90,88,15,0.35854
t3241,Male,Non-Smoker,RR90,88,16,0.37981
t3241,Male,Non-Smoker,RR90,88,17,0.40044
t3241,Male,Non-Smoker,RR90,88,18,0.42009
t3241,Male,Non-Smoker,RR90,88,19,0.4384
t3241,Male,Non-Smoker,RR90,88,20,0.45501
t3241,Male,Non-Smoker,RR90,88,21,0.46956
t3241,Male,Non-Smoker,RR90,88,22,0.4817
t3241,Male,Non-Smoker,RR90,88,23,0.49107
t3241,Male,Non-Smoker,RR90,88,24,0.49731
t3241,Male,Non-Smoker,RR90,88,25,0.5
t3241,Male,Non-Smoker,RR90,89,1,0.01764
t3241,Male,Non-Smoker,RR90,89,2,0.03539
t3241,Male,Non-Smoker,RR90,89,3,0.07884
t3241,Male,Non-Smoker,RR90,89,4,0.1308
t3241,Male,Non-Smoker,RR90,89,5,0.17971
t3241,Male,Non-Smoker,RR90,89,6,0.20352
t3241,Male,Non-Smoker,RR90,89,7,0.21845
t3241,Male,Non-Smoker,RR90,89,8,0.23554
t3241,Male,Non-Smoker,RR90,89,9,0.25392
t3241,Male,Non-Smoker,RR90,89,10,0.27364
t3241,Male,Non-Smoker,RR90,89,11,0.29431
t3241,Male,Non-Smoker,RR90,89,12,0.31552
t3241,Male,Non-Smoker,RR90,89,13,0.33699
t3241,Male,Non-Smoker,RR90,89,14,0.35854
t3241,Male,Non-Smoker,RR90,89,15,0.37981
t3241,Male,Non-Smoker,RR90,89,16,0.40044
t3241,Male,Non-Smoker,RR90,89,17,0.42009
t3241,Male,Non-Smoker,RR90,89,18,0.4384
t3241,Male,Non-Smoker,RR90,89,19,0.45501
t3241,Male,Non-Smoker,RR90,89,20,0.46956
t3241,Male,Non-Smoker,RR90,89,21,0.4817
t3241,Male,Non-Smoker,RR90,89,22,0.49107
t3241,Male,Non-Smoker,RR90,89,23,0.49731
t3241,Male,Non-Smoker,RR90,89,24,0.5
t3241,Male,Non-Smoker,RR90,89,25,0.5
t3241,Male,Non-Smoker,RR90,90,1,0.02126
t3241,Male,Non-Smoker,RR90,90,2,0.04884
t3241,Male,Non-Smoker,RR90,90,3,0.10797
t3241,Male,Non-Smoker,RR90,90,4,0.16949
t3241,Male,Non-Smoker,RR90,90,5,0.20352
t3241,Male,Non-Smoker,RR90,90,6,0.21845
t3241,Male,Non-Smoker,RR90,90,7,0.23554
t3241,Male,Non-Smoker,RR90,90,8,0.25392
t3241,Male,Non-Smoker,RR90,90,9,0.27364
t3241,Male,Non-Smoker,RR90,90,10,0.29431
t3241,Male,Non-Smoker,RR90,90,11,0.31552
t3241,Male,Non-Smoker,RR90,90,12,0.33699
t3241,Male,Non-Smoker,RR90,90,13,0.35854
t3241,Male,Non-Smoker,RR90,90,14,0.37981
t3241,Male,Non-Smoker,RR90,90,15,0.40044
t3241,Male,Non-Smoker,RR90,90,16,0.42009
t3241,Male,Non-Smoker,RR90,90,17,0.4384
t3241,Male,Non-Smoker,RR90,90,18,0.45501
t3241,Male,Non-Smoker,RR90,90,19,0.46956
t3241,Male,Non-Smoker,RR90,90,20,0.4817
t3241,Male,Non-Smoker,RR90,90,21,0.49107
t3241,Male,Non-Smoker,RR90,90,22,0.49731
t3241,Male,Non-Smoker,RR90,90,23,0.5
t3241,Male,Non-Smoker,RR90,90,24,0.5
t3241,Male,Non-Smoker,RR90,90,25,0.5
t3241,Male,Non-Smoker,RR90,91,1,0.02865
t3241,Male,Non-Smoker,RR90,91,2,0.0747
t3241,Male,Non-Smoker,RR90,91,3,0.16216
t3241,Male,Non-Smoker,RR90,91,4,0.20352
t3241,Male,Non-Smoker,RR90,91,5,0.21845
t3241,Male,Non-Smoker,RR90,91,6,0.23554
t3241,Male,Non-Smoker,RR90,91,7,0.25392
t3241,Male,Non-Smoker,RR90,91,8,0.27364
t3241,Male,Non-Smoker,RR90,91,9,0.29431
t3241,Male,Non-Smoker,RR90,91,10,0.31552
t3241,Male,Non-Smoker,RR90,91,11,0.33699
t3241,Male,Non-Smoker,RR90,91,12,0.35854
t3241,Male,Non-Smoker,RR90,91,13,0.37981
t3241,Male,Non-Smoker,RR90,91,14,0.40044
t3241,Male,Non-Smoker,RR90,91,15,0.42009
t3241,Male,Non-Smoker,RR90,91,16,0.4384
t3241,Male,Non-Smoker,RR90,91,17,0.45501
t3241,Male,Non-Smoker,RR90,91,18,0.46956
t3241,Male,Non-Smoker,RR90,91,19,0.4817
t3241,Male,Non-Smoker,RR90,91,20,0.49107
t3241,Male,Non-Smoker,RR90,91,21,0.49731
t3241,Male,Non-Smoker,RR90,91,22,0.5
t3241,Male,Non-Smoker,RR90,91,23,0.5
t3241,Male,Non-Smoker,RR90,91,24,0.5
t3241,Male,Non-Smoker,RR90,91,25,0.5
t3241,Male,Non-Smoker,RR90,92,1,0.04168
t3241,Male,Non-Smoker,RR90,92,2,0.11076
t3241,Male,Non-Smoker,RR90,92,3,0.20352
t3241,Male,Non-Smoker,RR90,92,4,0.21845
t3241,Male,Non-Smoker,RR90,92,5,0.23554
t3241,Male,Non-Smoker,RR90,92,6,0.25392
t3241,Male,Non-Smoker,RR90,92,7,0.27364
t3241,Male,Non-Smoker,RR90,92,8,0.29431
t3241,Male,Non-Smoker,RR90,92,9,0.31552
t3241,Male,Non-Smoker,RR90,92,10,0.33699
t3241,Male,Non-Smoker,RR90,92,11,0.35854
t3241,Male,Non-Smoker,RR90,92,12,0.37981
t3241,Male,Non-Smoker,RR90,92,13,0.40044
t3241,Male,Non-Smoker,RR90,92,14,0.42009
t3241,Male,Non-Smoker,RR90,92,15,0.4384
t3241,Male,Non-Smoker,RR90,92,16,0.45501
t3241,Male,Non-Smoker,RR90,92,17,0.46956
t3241,Male,Non-Smoker,RR90,92,18,0.4817
t3241,Male,Non-Smoker,RR90,92,19,0.49107
t3241,Male,Non-Smoker,RR90,92,20,0.49731
t3241,Male,Non-Smoker,RR90,92,21,0.5
t3241,Male,Non-Smoker,RR90,92,22,0.5
t3241,Male,Non-Smoker,RR90,92,23,0.5
t3241,Male,Non-Smoker,RR90,92,24,0.5
t3241,Male,Non-Smoker,RR90,92,25,0.5
t3241,Male,Non-Smoker,RR90,93,1,0.06131
t3241,Male,Non-Smoker,RR90,93,2,0.14345
t3241,Male,Non-Smoker,RR90,93,3,0.21845
t3241,Male,Non-Smoker,RR90,93,4,0.23554
t3241,Male,Non-Smoker,RR90,93,5,0.25392
t3241,Male,Non-Smoker,RR90,93,6,0.27364
t3241,Male,Non-Smoker,RR90,93,7,0.29431
t3241,Male,Non-Smoker,RR90,93,8,0.31552
t3241,Male,Non-Smoker,RR90,93,9,0.33699
t3241,Male,Non-Smoker,RR90,93,10,0.35854
t3241,Male,Non-Smoker,RR90,93,11,0.37981
t3241,Male,Non-Smoker,RR90,93,12,0.40044
t3241,Male,Non-Smoker,RR90,93,13,0.42009
t3241,Male,Non-Smoker,RR90,93,14,0.4384
t3241,Male,Non-Smoker,RR90,93,15,0.45501
t3241,Male,Non-Smoker,RR90,93,16,0.46956
t3241,Male,Non-Smoker,RR90,93,17,0.4817
t3241,Male,Non-Smoker,RR90,93,18,0.49107
t3241,Male,Non-Smoker,RR90,93,19,0.49731
t3241,Male,Non-Smoker,RR90,93,20,0.5
t3241,Male,Non-Smoker,RR90,93,21,0.5
t3241,Male,Non-Smoker,RR90,93,22,0.5
t3241,Male,Non-Smoker,RR90,93,23,0.5
t3241,Male,Non-Smoker,RR90,93,24,0.5
t3241,Male,Non-Smoker,RR90,93,25,0.5
t3241,Male,Non-Smoker,RR90,94,1,0.08814
t3241,Male,Non-Smoker,RR90,94,2,0.18857
t3241,Male,Non-Smoker,RR90,94,3,0.23554
t3241,Male,Non-Smoker,RR90,94,4,0.25392
t3241,Male,Non-Smoker,RR90,94,5,0.27364
t3241,Male,Non-Smoker,RR90,94,6,0.29431
t3241,Male,Non-Smoker,RR90,94,7,0.31552
t3241,Male,Non-Smoker,RR90,94,8,0.33699
t3241,Male,Non-Smoker,RR90,94,9,0.35854
t3241,Male,Non-Smoker,RR90,94,10,0.37981
t3241,Male,Non-Smoker,RR90,94,11,0.40044
t3241,Male,Non-Smoker,RR90,94,12,0.42009
t3241,Male,Non-Smoker,RR90,94,13,0.4384
t3241,Male,Non-Smoker,RR90,94,14,0.45501
t3241,Male,Non-Smoker,RR90,94,15,0.46956
t3241,Male,Non-Smoker,RR90,94,16,0.4817
t3241,Male,Non-Smoker,RR90,94,17,0.49107
t3241,Male,Non-Smoker,RR90,94,18,0.49731
t3241,Male,Non-Smoker,RR90,94,19,0.5
t3241,Male,Non-Smoker,RR90,94,20,0.5
t3241,Male,Non-Smoker,RR90,94,21,0.5
t3241,Male,Non-Smoker,RR90,94,22,0.5
t3241,Male,Non-Smoker,RR90,94,23,0.5
t3241,Male,Non-Smoker,RR90,94,24,0.5
t3241,Male,Non-Smoker,RR90,94,25,0.5
t3241,Male,Non-Smoker,RR90,95,1,0.12258
t3241,Male,Non-Smoker,RR90,95,2,0.23554
t3241,Male,Non-Smoker,RR90,95,3,0.25392
t3241,Male,Non-Smoker,RR90,95,4,0.27364
t3241,Male,Non-Smoker,RR90,95,5,0.29431
t3241,Male,Non-Smoker,RR90,95,6,0.31552
t3241,Male,Non-Smoker,RR90,95,7,0.33699
t3241,Male,Non-Smoker,RR90,95,8,0.35854
t3241,Male,Non-Smoker,RR90,95,9,0.37981
t3241,Male,Non-Smoker,RR90,95,10,0.40044
t3241,Male,Non-Smoker,RR90,95,11,0.42009
t3241,Male,Non-Smoker,RR90,95,12,0.4384
t3241,Male,Non-Smoker,RR90,95,13,0.45501
t3241,Male,Non-Smoker,RR90,95,14,0.46956
t3241,Male,Non-Smoker,RR90,95,15,0.4817
t3241,Male,Non-Smoker,RR90,95,16,0.49107
t3241,Male,Non-Smoker,RR90,95,17,0.49731
t3241,Male,Non-Smoker,RR90,95,18,0.5
t3241,Male,Non-Smoker,RR90,95,19,0.5
t3241,Male,Non-Smoker,RR90,95,20,0.5
t3241,Male,Non-Smoker,RR90,95,21,0.5
t3241,Male,Non-Smoker,RR90,95,22,0.5
t3241,Male,Non-Smoker,RR90,95,23,0.5
t3241,Male,Non-Smoker,RR90,95,24,0.5
t3241,Male,Non-Smoker,RR90,95,25,0.5
t3242,Male,Non-Smoker,RR100,18,1,6.6e-4
t3242,Male,Non-Smoker,RR100,18,2,6.9e-4
t3242,Male,Non-Smoker,RR100,18,3,7.1e-4
t3242,Male,Non-Smoker,RR100,18,4,7.1e-4
t3242,Male,Non-Smoker,RR100,18,5,6.9e-4
t3242,Male,Non-Smoker,RR100,18,6,6.9e-4
t3242,Male,Non-Smoker,RR100,18,7,6.8e-4
t3242,Male,Non-Smoker,RR100,18,8,6.6e-4
t3242,Male,Non-Smoker,RR100,18,9,5.7e-4
t3242,Male,Non-Smoker,RR100,18,10,5.2e-4
t3242,Male,Non-Smoker,RR100,18,11,5e-4
t3242,Male,Non-Smoker,RR100,18,12,4.7e-4
t3242,Male,Non-Smoker,RR100,18,13,4.6e-4
t3242,Male,Non-Smoker,RR100,18,14,4.9e-4
t3242,Male,Non-Smoker,RR100,18,15,5.2e-4
t3242,Male,Non-Smoker,RR100,18,16,5.8e-4
t3242,Male,Non-Smoker,RR100,18,17,6.6e-4
t3242,Male,Non-Smoker,RR100,18,18,7.7e-4
t3242,Male,Non-Smoker,RR100,18,19,8.9e-4
t3242,Male,Non-Smoker,RR100,18,20,0.00101
t3242,Male,Non-Smoker,RR100,18,21,0.00111
t3242,Male,Non-Smoker,RR100,18,22,0.00117
t3242,Male,Non-Smoker,RR100,18,23,0.00124
t3242,Male,Non-Smoker,RR100,18,24,0.00131
t3242,Male,Non-Smoker,RR100,18,25,0.0014
t3242,Male,Non-Smoker,RR100,19,1,6e-4
t3242,Male,Non-Smoker,RR100,19,2,6.2e-4
t3242,Male,Non-Smoker,RR100,19,3,6.6e-4
t3242,Male,Non-Smoker,RR100,19,4,6.3e-4
t3242,Male,Non-Smoker,RR100,19,5,6.2e-4
t3242,Male,Non-Smoker,RR100,19,6,6.1e-4
t3242,Male,Non-Smoker,RR100,19,7,6.1e-4
t3242,Male,Non-Smoker,RR100,19,8,5.6e-4
t3242,Male,Non-Smoker,RR100,19,9,4.9e-4
t3242,Male,Non-Smoker,RR100,19,10,4.6e-4
t3242,Male,Non-Smoker,RR100,19,11,4.6e-4
t3242,Male,Non-Smoker,RR100,19,12,4.5e-4
t3242,Male,Non-Smoker,RR100,19,13,4.5e-4
t3242,Male,Non-Smoker,RR100,19,14,5e-4
t3242,Male,Non-Smoker,RR100,19,15,5.5e-4
t3242,Male,Non-Smoker,RR100,19,16,5.9e-4
t3242,Male,Non-Smoker,RR100,19,17,6.8e-4
t3242,Male,Non-Smoker,RR100,19,18,8e-4
t3242,Male,Non-Smoker,RR100,19,19,9.2e-4
t3242,Male,Non-Smoker,RR100,19,20,0.00104
t3242,Male,Non-Smoker,RR100,19,21,0.00114
t3242,Male,Non-Smoker,RR100,19,22,0.0012
t3242,Male,Non-Smoker,RR100,19,23,0.00127
t3242,Male,Non-Smoker,RR100,19,24,0.00135
t3242,Male,Non-Smoker,RR100,19,25,0.00144
t3242,Male,Non-Smoker,RR100,20,1,5.1e-4
t3242,Male,Non-Smoker,RR100,20,2,5.7e-4
t3242,Male,Non-Smoker,RR100,20,3,5.7e-4
t3242,Male,Non-Smoker,RR100,20,4,5.5e-4
t3242,Male,Non-Smoker,RR100,20,5,5.3e-4
t3242,Male,Non-Smoker,RR100,20,6,5.2e-4
t3242,Male,Non-Smoker,RR100,20,7,5.1e-4
t3242,Male,Non-Smoker,RR100,20,8,4.7e-4
t3242,Male,Non-Smoker,RR100,20,9,4.3e-4
t3242,Male,Non-Smoker,RR100,20,10,4.4e-4
t3242,Male,Non-Smoker,RR100,20,11,4.4e-4
t3242,Male,Non-Smoker,RR100,20,12,4.5e-4
t3242,Male,Non-Smoker,RR100,20,13,4.6e-4
t3242,Male,Non-Smoker,RR100,20,14,5.1e-4
t3242,Male,Non-Smoker,RR100,20,15,5.7e-4
t3242,Male,Non-Smoker,RR100,20,16,6.2e-4
t3242,Male,Non-Smoker,RR100,20,17,7.1e-4
t3242,Male,Non-Smoker,RR100,20,18,8.2e-4
t3242,Male,Non-Smoker,RR100,20,19,9.4e-4
t3242,Male,Non-Smoker,RR100,20,20,0.00107
t3242,Male,Non-Smoker,RR100,20,21,0.00116
t3242,Male,Non-Smoker,RR100,20,22,0.00122
t3242,Male,Non-Smoker,RR100,20,23,0.00129
t3242,Male,Non-Smoker,RR100,20,24,0.00138
t3242,Male,Non-Smoker,RR100,20,25,0.00149
t3242,Male,Non-Smoker,RR100,21,1,4.5e-4
t3242,Male,Non-Smoker,RR100,21,2,5.2e-4
t3242,Male,Non-Smoker,RR100,21,3,4.7e-4
t3242,Male,Non-Smoker,RR100,21,4,4.4e-4
t3242,Male,Non-Smoker,RR100,21,5,4.3e-4
t3242,Male,Non-Smoker,RR100,21,6,4.3e-4
t3242,Male,Non-Smoker,RR100,21,7,4.2e-4
t3242,Male,Non-Smoker,RR100,21,8,4e-4
t3242,Male,Non-Smoker,RR100,21,9,3.8e-4
t3242,Male,Non-Smoker,RR100,21,10,4.1e-4
t3242,Male,Non-Smoker,RR100,21,11,4.3e-4
t3242,Male,Non-Smoker,RR100,21,12,4.5e-4
t3242,Male,Non-Smoker,RR100,21,13,4.8e-4
t3242,Male,Non-Smoker,RR100,21,14,5.3e-4
t3242,Male,Non-Smoker,RR100,21,15,5.9e-4
t3242,Male,Non-Smoker,RR100,21,16,6.4e-4
t3242,Male,Non-Smoker,RR100,21,17,7.3e-4
t3242,Male,Non-Smoker,RR100,21,18,8.4e-4
t3242,Male,Non-Smoker,RR100,21,19,9.7e-4
t3242,Male,Non-Smoker,RR100,21,20,0.00109
t3242,Male,Non-Smoker,RR100,21,21,0.00117
t3242,Male,Non-Smoker,RR100,21,22,0.00123
t3242,Male,Non-Smoker,RR100,21,23,0.0013
t3242,Male,Non-Smoker,RR100,21,24,0.00141
t3242,Male,Non-Smoker,RR100,21,25,0.00153
t3242,Male,Non-Smoker,RR100,22,1,4.1e-4
t3242,Male,Non-Smoker,RR100,22,2,4.3e-4
t3242,Male,Non-Smoker,RR100,22,3,3.9e-4
t3242,Male,Non-Smoker,RR100,22,4,3.7e-4
t3242,Male,Non-Smoker,RR100,22,5,3.6e-4
t3242,Male,Non-Smoker,RR100,22,6,3.6e-4
t3242,Male,Non-Smoker,RR100,22,7,3.6e-4
t3242,Male,Non-Smoker,RR100,22,8,3.5e-4
t3242,Male,Non-Smoker,RR100,22,9,3.5e-4
t3242,Male,Non-Smoker,RR100,22,10,4e-4
t3242,Male,Non-Smoker,RR100,22,11,4.3e-4
t3242,Male,Non-Smoker,RR100,22,12,4.6e-4
t3242,Male,Non-Smoker,RR100,22,13,4.9e-4
t3242,Male,Non-Smoker,RR100,22,14,5.6e-4
t3242,Male,Non-Smoker,RR100,22,15,6.2e-4
t3242,Male,Non-Smoker,RR100,22,16,6.6e-4
t3242,Male,Non-Smoker,RR100,22,17,7.6e-4
t3242,Male,Non-Smoker,RR100,22,18,8.8e-4
t3242,Male,Non-Smoker,RR100,22,19,0.00101
t3242,Male,Non-Smoker,RR100,22,20,0.00111
t3242,Male,Non-Smoker,RR100,22,21,0.00117
t3242,Male,Non-Smoker,RR100,22,22,0.00123
t3242,Male,Non-Smoker,RR100,22,23,0.0013
t3242,Male,Non-Smoker,RR100,22,24,0.00143
t3242,Male,Non-Smoker,RR100,22,25,0.00158
t3242,Male,Non-Smoker,RR100,23,1,3.5e-4
t3242,Male,Non-Smoker,RR100,23,2,3.6e-4
t3242,Male,Non-Smoker,RR100,23,3,3.3e-4
t3242,Male,Non-Smoker,RR100,23,4,3.1e-4
t3242,Male,Non-Smoker,RR100,23,5,3.1e-4
t3242,Male,Non-Smoker,RR100,23,6,3.1e-4
t3242,Male,Non-Smoker,RR100,23,7,3.1e-4
t3242,Male,Non-Smoker,RR100,23,8,3.3e-4
t3242,Male,Non-Smoker,RR100,23,9,3.4e-4
t3242,Male,Non-Smoker,RR100,23,10,4e-4
t3242,Male,Non-Smoker,RR100,23,11,4.3e-4
t3242,Male,Non-Smoker,RR100,23,12,4.7e-4
t3242,Male,Non-Smoker,RR100,23,13,5.2e-4
t3242,Male,Non-Smoker,RR100,23,14,5.9e-4
t3242,Male,Non-Smoker,RR100,23,15,6.4e-4
t3242,Male,Non-Smoker,RR100,23,16,6.9e-4
t3242,Male,Non-Smoker,RR100,23,17,7.9e-4
t3242,Male,Non-Smoker,RR100,23,18,9.2e-4
t3242,Male,Non-Smoker,RR100,23,19,0.00104
t3242,Male,Non-Smoker,RR100,23,20,0.00112
t3242,Male,Non-Smoker,RR100,23,21,0.00118
t3242,Male,Non-Smoker,RR100,23,22,0.00123
t3242,Male,Non-Smoker,RR100,23,23,0.00131
t3242,Male,Non-Smoker,RR100,23,24,0.00145
t3242,Male,Non-Smoker,RR100,23,25,0.00163
t3242,Male,Non-Smoker,RR100,24,1,3e-4
t3242,Male,Non-Smoker,RR100,24,2,3.1e-4
t3242,Male,Non-Smoker,RR100,24,3,2.8e-4
t3242,Male,Non-Smoker,RR100,24,4,2.7e-4
t3242,Male,Non-Smoker,RR100,24,5,2.7e-4
t3242,Male,Non-Smoker,RR100,24,6,2.7e-4
t3242,Male,Non-Smoker,RR100,24,7,2.9e-4
t3242,Male,Non-Smoker,RR100,24,8,3.2e-4
t3242,Male,Non-Smoker,RR100,24,9,3.4e-4
t3242,Male,Non-Smoker,RR100,24,10,4.1e-4
t3242,Male,Non-Smoker,RR100,24,11,4.5e-4
t3242,Male,Non-Smoker,RR100,24,12,5e-4
t3242,Male,Non-Smoker,RR100,24,13,5.5e-4
t3242,Male,Non-Smoker,RR100,24,14,6.1e-4
t3242,Male,Non-Smoker,RR100,24,15,6.7e-4
t3242,Male,Non-Smoker,RR100,24,16,7.3e-4
t3242,Male,Non-Smoker,RR100,24,17,8.4e-4
t3242,Male,Non-Smoker,RR100,24,18,9.7e-4
t3242,Male,Non-Smoker,RR100,24,19,0.00107
t3242,Male,Non-Smoker,RR100,24,20,0.00112
t3242,Male,Non-Smoker,RR100,24,21,0.00119
t3242,Male,Non-Smoker,RR100,24,22,0.00124
t3242,Male,Non-Smoker,RR100,24,23,0.00135
t3242,Male,Non-Smoker,RR100,24,24,0.00151
t3242,Male,Non-Smoker,RR100,24,25,0.0017
t3242,Male,Non-Smoker,RR100,25,1,2.6e-4
t3242,Male,Non-Smoker,RR100,25,2,2.7e-4
t3242,Male,Non-Smoker,RR100,25,3,2.5e-4
t3242,Male,Non-Smoker,RR100,25,4,2.5e-4
t3242,Male,Non-Smoker,RR100,25,5,2.5e-4
t3242,Male,Non-Smoker,RR100,25,6,2.6e-4
t3242,Male,Non-Smoker,RR100,25,7,2.8e-4
t3242,Male,Non-Smoker,RR100,25,8,3.2e-4
t3242,Male,Non-Smoker,RR100,25,9,3.5e-4
t3242,Male,Non-Smoker,RR100,25,10,4.2e-4
t3242,Male,Non-Smoker,RR100,25,11,4.7e-4
t3242,Male,Non-Smoker,RR100,25,12,5.3e-4
t3242,Male,Non-Smoker,RR100,25,13,5.8e-4
t3242,Male,Non-Smoker,RR100,25,14,6.5e-4
t3242,Male,Non-Smoker,RR100,25,15,7.1e-4
t3242,Male,Non-Smoker,RR100,25,16,7.8e-4
t3242,Male,Non-Smoker,RR100,25,17,9e-4
t3242,Male,Non-Smoker,RR100,25,18,0.00102
t3242,Male,Non-Smoker,RR100,25,19,0.00109
t3242,Male,Non-Smoker,RR100,25,20,0.00113
t3242,Male,Non-Smoker,RR100,25,21,0.00119
t3242,Male,Non-Smoker,RR100,25,22,0.00128
t3242,Male,Non-Smoker,RR100,25,23,0.00143
t3242,Male,Non-Smoker,RR100,25,24,0.00161
t3242,Male,Non-Smoker,RR100,25,25,0.0018
t3242,Male,Non-Smoker,RR100,26,1,2.2e-4
t3242,Male,Non-Smoker,RR100,26,2,2.4e-4
t3242,Male,Non-Smoker,RR100,26,3,2.3e-4
t3242,Male,Non-Smoker,RR100,26,4,2.4e-4
t3242,Male,Non-Smoker,RR100,26,5,2.4e-4
t3242,Male,Non-Smoker,RR100,26,6,2.6e-4
t3242,Male,Non-Smoker,RR100,26,7,2.9e-4
t3242,Male,Non-Smoker,RR100,26,8,3.3e-4
t3242,Male,Non-Smoker,RR100,26,9,3.6e-4
t3242,Male,Non-Smoker,RR100,26,10,4.5e-4
t3242,Male,Non-Smoker,RR100,26,11,5.1e-4
t3242,Male,Non-Smoker,RR100,26,12,5.7e-4
t3242,Male,Non-Smoker,RR100,26,13,6.2e-4
t3242,Male,Non-Smoker,RR100,26,14,6.9e-4
t3242,Male,Non-Smoker,RR100,26,15,7.7e-4
t3242,Male,Non-Smoker,RR100,26,16,8.5e-4
t3242,Male,Non-Smoker,RR100,26,17,9.7e-4
t3242,Male,Non-Smoker,RR100,26,18,0.00106
t3242,Male,Non-Smoker,RR100,26,19,0.00111
t3242,Male,Non-Smoker,RR100,26,20,0.00116
t3242,Male,Non-Smoker,RR100,26,21,0.00124
t3242,Male,Non-Smoker,RR100,26,22,0.00137
t3242,Male,Non-Smoker,RR100,26,23,0.00155
t3242,Male,Non-Smoker,RR100,26,24,0.00174
t3242,Male,Non-Smoker,RR100,26,25,0.00195
t3242,Male,Non-Smoker,RR100,27,1,2e-4
t3242,Male,Non-Smoker,RR100,27,2,2.2e-4
t3242,Male,Non-Smoker,RR100,27,3,2.2e-4
t3242,Male,Non-Smoker,RR100,27,4,2.4e-4
t3242,Male,Non-Smoker,RR100,27,5,2.5e-4
t3242,Male,Non-Smoker,RR100,27,6,2.7e-4
t3242,Male,Non-Smoker,RR100,27,7,3.1e-4
t3242,Male,Non-Smoker,RR100,27,8,3.5e-4
t3242,Male,Non-Smoker,RR100,27,9,3.9e-4
t3242,Male,Non-Smoker,RR100,27,10,4.8e-4
t3242,Male,Non-Smoker,RR100,27,11,5.5e-4
t3242,Male,Non-Smoker,RR100,27,12,6.2e-4
t3242,Male,Non-Smoker,RR100,27,13,6.7e-4
t3242,Male,Non-Smoker,RR100,27,14,7.5e-4
t3242,Male,Non-Smoker,RR100,27,15,8.3e-4
t3242,Male,Non-Smoker,RR100,27,16,9.1e-4
t3242,Male,Non-Smoker,RR100,27,17,0.00102
t3242,Male,Non-Smoker,RR100,27,18,0.0011
t3242,Male,Non-Smoker,RR100,27,19,0.00115
t3242,Male,Non-Smoker,RR100,27,20,0.00122
t3242,Male,Non-Smoker,RR100,27,21,0.00133
t3242,Male,Non-Smoker,RR100,27,22,0.00149
t3242,Male,Non-Smoker,RR100,27,23,0.00168
t3242,Male,Non-Smoker,RR100,27,24,0.00189
t3242,Male,Non-Smoker,RR100,27,25,0.00212
t3242,Male,Non-Smoker,RR100,28,1,1.8e-4
t3242,Male,Non-Smoker,RR100,28,2,2e-4
t3242,Male,Non-Smoker,RR100,28,3,2.1e-4
t3242,Male,Non-Smoker,RR100,28,4,2.5e-4
t3242,Male,Non-Smoker,RR100,28,5,2.7e-4
t3242,Male,Non-Smoker,RR100,28,6,3e-4
t3242,Male,Non-Smoker,RR100,28,7,3.3e-4
t3242,Male,Non-Smoker,RR100,28,8,3.8e-4
t3242,Male,Non-Smoker,RR100,28,9,4.2e-4
t3242,Male,Non-Smoker,RR100,28,10,5.3e-4
t3242,Male,Non-Smoker,RR100,28,11,6e-4
t3242,Male,Non-Smoker,RR100,28,12,6.7e-4
t3242,Male,Non-Smoker,RR100,28,13,7.2e-4
t3242,Male,Non-Smoker,RR100,28,14,8.1e-4
t3242,Male,Non-Smoker,RR100,28,15,9e-4
t3242,Male,Non-Smoker,RR100,28,16,9.7e-4
t3242,Male,Non-Smoker,RR100,28,17,0.00107
t3242,Male,Non-Smoker,RR100,28,18,0.00114
t3242,Male,Non-Smoker,RR100,28,19,0.00122
t3242,Male,Non-Smoker,RR100,28,20,0.00131
t3242,Male,Non-Smoker,RR100,28,21,0.00145
t3242,Male,Non-Smoker,RR100,28,22,0.00163
