table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3251,Male,Non-Smoker,RR90,82,10,0.13482
t3251,Male,Non-Smoker,RR90,82,11,0.16621
t3251,Male,Non-Smoker,RR90,82,12,0.18228
t3251,Male,Non-Smoker,RR90,82,13,0.19746
t3251,Male,Non-Smoker,RR90,82,14,0.21108
t3251,Male,Non-Smoker,RR90,82,15,0.22779
t3251,Male,Non-Smoker,RR90,82,16,0.24559
t3251,Male,Non-Smoker,RR90,82,17,0.26495
t3251,Male,Non-Smoker,RR90,82,18,0.28546
t3251,Male,Non-Smoker,RR90,82,19,0.3067
t3251,Male,Non-Smoker,RR90,82,20,0.32825
t3251,Male,Non-Smoker,RR90,82,21,0.35002
t3251,Male,Non-Smoker,RR90,82,22,0.37165
t3251,Male,Non-Smoker,RR90,82,23,0.39279
t3251,Male,Non-Smoker,RR90,82,24,0.41305
t3251,Male,Non-Smoker,RR90,82,25,0.43208
t3251,Male,Non-Smoker,RR90,83,1,0.00616
t3251,Male,Non-Smoker,RR90,83,2,0.01047
t3251,Male,Non-Smoker,RR90,83,3,0.01973
t3251,Male,Non-Smoker,RR90,83,4,0.0299
t3251,Male,Non-Smoker,RR90,83,5,0.03938
t3251,Male,Non-Smoker,RR90,83,6,0.05074
t3251,Male,Non-Smoker,RR90,83,7,0.06903
t3251,Male,Non-Smoker,RR90,83,8,0.09414
t3251,Male,Non-Smoker,RR90,83,9,0.12755
t3251,Male,Non-Smoker,RR90,83,10,0.16621
t3251,Male,Non-Smoker,RR90,83,11,0.18228
t3251,Male,Non-Smoker,RR90,83,12,0.19746
t3251,Male,Non-Smoker,RR90,83,13,0.21108
t3251,Male,Non-Smoker,RR90,83,14,0.22779
t3251,Male,Non-Smoker,RR90,83,15,0.24559
t3251,Male,Non-Smoker,RR90,83,16,0.26495
t3251,Male,Non-Smoker,RR90,83,17,0.28546
t3251,Male,Non-Smoker,RR90,83,18,0.3067
t3251,Male,Non-Smoker,RR90,83,19,0.32825
t3251,Male,Non-Smoker,RR90,83,20,0.35002
t3251,Male,Non-Smoker,RR90,83,21,0.37165
t3251,Male,Non-Smoker,RR90,83,22,0.39279
t3251,Male,Non-Smoker,RR90,83,23,0.41305
t3251,Male,Non-Smoker,RR90,83,24,0.43208
t3251,Male,Non-Smoker,RR90,83,25,0.44951
t3251,Male,Non-Smoker,RR90,84,1,0.00724
t3251,Male,Non-Smoker,RR90,84,2,0.0127
t3251,Male,Non-Smoker,RR90,84,3,0.02471
t3251,Male,Non-Smoker,RR90,84,4,0.03772
t3251,Male,Non-Smoker,RR90,84,5,0.04979
t3251,Male,Non-Smoker,RR90,84,6,0.06539
t3251,Male,Non-Smoker,RR90,84,7,0.08873
t3251,Male,Non-Smoker,RR90,84,8,0.12474
t3251,Male,Non-Smoker,RR90,84,9,0.16621
t3251,Male,Non-Smoker,RR90,84,10,0.18228
t3251,Male,Non-Smoker,RR90,84,11,0.19746
t3251,Male,Non-Smoker,RR90,84,12,0.21108
t3251,Male,Non-Smoker,RR90,84,13,0.22779
t3251,Male,Non-Smoker,RR90,84,14,0.24559
t3251,Male,Non-Smoker,RR90,84,15,0.26495
t3251,Male,Non-Smoker,RR90,84,16,0.28546
t3251,Male,Non-Smoker,RR90,84,17,0.3067
t3251,Male,Non-Smoker,RR90,84,18,0.32825
t3251,Male,Non-Smoker,RR90,84,19,0.35002
t3251,Male,Non-Smoker,RR90,84,20,0.37165
t3251,Male,Non-Smoker,RR90,84,21,0.39279
t3251,Male,Non-Smoker,RR90,84,22,0.41305
t3251,Male,Non-Smoker,RR90,84,23,0.43208
t3251,Male,Non-Smoker,RR90,84,24,0.44951
t3251,Male,Non-Smoker,RR90,84,25,0.46498
t3251,Male,Non-Smoker,RR90,85,1,0.00855
t3251,Male,Non-Smoker,RR90,85,2,0.01531
t3251,Male,Non-Smoker,RR90,85,3,0.03039
t3251,Male,Non-Smoker,RR90,85,4,0.04647
t3251,Male,Non-Smoker,RR90,85,5,0.06242
t3251,Male,Non-Smoker,RR90,85,6,0.08337
t3251,Male,Non-Smoker,RR90,85,7,0.11451
t3251,Male,Non-Smoker,RR90,85,8,0.14822
t3251,Male,Non-Smoker,RR90,85,9,0.18228
t3251,Male,Non-Smoker,RR90,85,10,0.19746
t3251,Male,Non-Smoker,RR90,85,11,0.21108
t3251,Male,Non-Smoker,RR90,85,12,0.22779
t3251,Male,Non-Smoker,RR90,85,13,0.24559
t3251,Male,Non-Smoker,RR90,85,14,0.26495
t3251,Male,Non-Smoker,RR90,85,15,0.28546
t3251,Male,Non-Smoker,RR90,85,16,0.3067
t3251,Male,Non-Smoker,RR90,85,17,0.32825
t3251,Male,Non-Smoker,RR90,85,18,0.35002
t3251,Male,Non-Smoker,RR90,85,19,0.37165
t3251,Male,Non-Smoker,RR90,85,20,0.39279
t3251,Male,Non-Smoker,RR90,85,21,0.41305
t3251,Male,Non-Smoker,RR90,85,22,0.43208
t3251,Male,Non-Smoker,RR90,85,23,0.44951
t3251,Male,Non-Smoker,RR90,85,24,0.46498
t3251,Male,Non-Smoker,RR90,85,25,0.47812
t3251,Male,Non-Smoker,RR90,86,1,0.0103
t3251,Male,Non-Smoker,RR90,86,2,0.01882
t3251,Male,Non-Smoker,RR90,86,3,0.03826
t3251,Male,Non-Smoker,RR90,86,4,0.05919
t3251,Male,Non-Smoker,RR90,86,5,0.08099
t3251,Male,Non-Smoker,RR90,86,6,0.10961
t3251,Male,Non-Smoker,RR90,86,7,0.14381
t3251,Male,Non-Smoker,RR90,86,8,0.18228
t3251,Male,Non-Smoker,RR90,86,9,0.19746
t3251,Male,Non-Smoker,RR90,86,10,0.21108
t3251,Male,Non-Smoker,RR90,86,11,0.22779
t3251,Male,Non-Smoker,RR90,86,12,0.24559
t3251,Male,Non-Smoker,RR90,86,13,0.26495
t3251,Male,Non-Smoker,RR90,86,14,0.28546
t3251,Male,Non-Smoker,RR90,86,15,0.3067
t3251,Male,Non-Smoker,RR90,86,16,0.32825
t3251,Male,Non-Smoker,RR90,86,17,0.35002
t3251,Male,Non-Smoker,RR90,86,18,0.37165
t3251,Male,Non-Smoker,RR90,86,19,0.39279
t3251,Male,Non-Smoker,RR90,86,20,0.41305
t3251,Male,Non-Smoker,RR90,86,21,0.43208
t3251,Male,Non-Smoker,RR90,86,22,0.44951
t3251,Male,Non-Smoker,RR90,86,23,0.46498
t3251,Male,Non-Smoker,RR90,86,24,0.47812
t3251,Male,Non-Smoker,RR90,86,25,0.48857
t3251,Male,Non-Smoker,RR90,87,1,0.01233
t3251,Male,Non-Smoker,RR90,87,2,0.0231
t3251,Male,Non-Smoker,RR90,87,3,0.048
t3251,Male,Non-Smoker,RR90,87,4,0.07588
t3251,Male,Non-Smoker,RR90,87,5,0.10512
t3251,Male,Non-Smoker,RR90,87,6,0.13984
t3251,Male,Non-Smoker,RR90,87,7,0.18228
t3251,Male,Non-Smoker,RR90,87,8,0.19746
t3251,Male,Non-Smoker,RR90,87,9,0.21108
t3251,Male,Non-Smoker,RR90,87,10,0.22779
t3251,Male,Non-Smoker,RR90,87,11,0.24559
t3251,Male,Non-Smoker,RR90,87,12,0.26495
t3251,Male,Non-Smoker,RR90,87,13,0.28546
t3251,Male,Non-Smoker,RR90,87,14,0.3067
t3251,Male,Non-Smoker,RR90,87,15,0.32825
t3251,Male,Non-Smoker,RR90,87,16,0.35002
t3251,Male,Non-Smoker,RR90,87,17,0.37165
t3251,Male,Non-Smoker,RR90,87,18,0.39279
t3251,Male,Non-Smoker,RR90,87,19,0.41305
t3251,Male,Non-Smoker,RR90,87,20,0.43208
t3251,Male,Non-Smoker,RR90,87,21,0.44951
t3251,Male,Non-Smoker,RR90,87,22,0.46498
t3251,Male,Non-Smoker,RR90,87,23,0.47812
t3251,Male,Non-Smoker,RR90,87,24,0.48857
t3251,Male,Non-Smoker,RR90,87,25,0.49595
t3251,Male,Non-Smoker,RR90,88,1,0.01435
t3251,Male,Non-Smoker,RR90,88,2,0.02788
t3251,Male,Non-Smoker,RR90,88,3,0.05925
t3251,Male,Non-Smoker,RR90,88,4,0.09541
t3251,Male,Non-Smoker,RR90,88,5,0.13369
t3251,Male,Non-Smoker,RR90,88,6,0.18228
t3251,Male,Non-Smoker,RR90,88,7,0.19746
t3251,Male,Non-Smoker,RR90,88,8,0.21108
t3251,Male,Non-Smoker,RR90,88,9,0.22779
t3251,Male,Non-Smoker,RR90,88,10,0.24559
t3251,Male,Non-Smoker,RR90,88,11,0.26495
t3251,Male,Non-Smoker,RR90,88,12,0.28546
t3251,Male,Non-Smoker,RR90,88,13,0.3067
t3251,Male,Non-Smoker,RR90,88,14,0.32825
t3251,Male,Non-Smoker,RR90,88,15,0.35002
t3251,Male,Non-Smoker,RR90,88,16,0.37165
t3251,Male,Non-Smoker,RR90,88,17,0.39279
t3251,Male,Non-Smoker,RR90,88,18,0.41305
t3251,Male,Non-Smoker,RR90,88,19,0.43208
t3251,Male,Non-Smoker,RR90,88,20,0.44951
t3251,Male,Non-Smoker,RR90,88,21,0.46498
t3251,Male,Non-Smoker,RR90,88,22,0.47812
t3251,Male,Non-Smoker,RR90,88,23,0.48857
t3251,Male,Non-Smoker,RR90,88,24,0.49595
t3251,Male,Non-Smoker,RR90,88,25,0.5
t3251,Male,Non-Smoker,RR90,89,1,0.01645
t3251,Male,Non-Smoker,RR90,89,2,0.03265
t3251,Male,Non-Smoker,RR90,89,3,0.07176
t3251,Male,Non-Smoker,RR90,89,4,0.11774
t3251,Male,Non-Smoker,RR90,89,5,0.16488
t3251,Male,Non-Smoker,RR90,89,6,0.19746
t3251,Male,Non-Smoker,RR90,89,7,0.21108
t3251,Male,Non-Smoker,RR90,89,8,0.22779
t3251,Male,Non-Smoker,RR90,89,9,0.24559
t3251,Male,Non-Smoker,RR90,89,10,0.26495
t3251,Male,Non-Smoker,RR90,89,11,0.28546
t3251,Male,Non-Smoker,RR90,89,12,0.3067
t3251,Male,Non-Smoker,RR90,89,13,0.32825
t3251,Male,Non-Smoker,RR90,89,14,0.35002
t3251,Male,Non-Smoker,RR90,89,15,0.37165
t3251,Male,Non-Smoker,RR90,89,16,0.39279
t3251,Male,Non-Smoker,RR90,89,17,0.41305
t3251,Male,Non-Smoker,RR90,89,18,0.43208
t3251,Male,Non-Smoker,RR90,89,19,0.44951
t3251,Male,Non-Smoker,RR90,89,20,0.46498
t3251,Male,Non-Smoker,RR90,89,21,0.47812
t3251,Male,Non-Smoker,RR90,89,22,0.48857
t3251,Male,Non-Smoker,RR90,89,23,0.49595
t3251,Male,Non-Smoker,RR90,89,24,0.5
t3251,Male,Non-Smoker,RR90,89,25,0.5
t3251,Male,Non-Smoker,RR90,90,1,0.01885
t3251,Male,Non-Smoker,RR90,90,2,0.03823
t3251,Male,Non-Smoker,RR90,90,3,0.08647
t3251,Male,Non-Smoker,RR90,90,4,0.1456
t3251,Male,Non-Smoker,RR90,90,5,0.19746
t3251,Male,Non-Smoker,RR90,90,6,0.21108
t3251,Male,Non-Smoker,RR90,90,7,0.22779
t3251,Male,Non-Smoker,RR90,90,8,0.24559
t3251,Male,Non-Smoker,RR90,90,9,0.26495
t3251,Male,Non-Smoker,RR90,90,10,0.28546
t3251,Male,Non-Smoker,RR90,90,11,0.3067
t3251,Male,Non-Smoker,RR90,90,12,0.32825
t3251,Male,Non-Smoker,RR90,90,13,0.35002
t3251,Male,Non-Smoker,RR90,90,14,0.37165
t3251,Male,Non-Smoker,RR90,90,15,0.39279
t3251,Male,Non-Smoker,RR90,90,16,0.41305
t3251,Male,Non-Smoker,RR90,90,17,0.43208
t3251,Male,Non-Smoker,RR90,90,18,0.44951
t3251,Male,Non-Smoker,RR90,90,19,0.46498
t3251,Male,Non-Smoker,RR90,90,20,0.47812
t3251,Male,Non-Smoker,RR90,90,21,0.48857
t3251,Male,Non-Smoker,RR90,90,22,0.49595
t3251,Male,Non-Smoker,RR90,90,23,0.5
t3251,Male,Non-Smoker,RR90,90,24,0.5
t3251,Male,Non-Smoker,RR90,90,25,0.5
t3251,Male,Non-Smoker,RR90,91,1,0.02372
t3251,Male,Non-Smoker,RR90,91,2,0.05987
t3251,Male,Non-Smoker,RR90,91,3,0.1315
t3251,Male,Non-Smoker,RR90,91,4,0.19746
t3251,Male,Non-Smoker,RR90,91,5,0.21108
t3251,Male,Non-Smoker,RR90,91,6,0.22779
t3251,Male,Non-Smoker,RR90,91,7,0.24559
t3251,Male,Non-Smoker,RR90,91,8,0.26495
t3251,Male,Non-Smoker,RR90,91,9,0.28546
t3251,Male,Non-Smoker,RR90,91,10,0.3067
t3251,Male,Non-Smoker,RR90,91,11,0.32825
t3251,Male,Non-Smoker,RR90,91,12,0.35002
t3251,Male,Non-Smoker,RR90,91,13,0.37165
t3251,Male,Non-Smoker,RR90,91,14,0.39279
t3251,Male,Non-Smoker,RR90,91,15,0.41305
t3251,Male,Non-Smoker,RR90,91,16,0.43208
t3251,Male,Non-Smoker,RR90,91,17,0.44951
t3251,Male,Non-Smoker,RR90,91,18,0.46498
t3251,Male,Non-Smoker,RR90,91,19,0.47812
t3251,Male,Non-Smoker,RR90,91,20,0.48857
t3251,Male,Non-Smoker,RR90,91,21,0.49595
t3251,Male,Non-Smoker,RR90,91,22,0.5
t3251,Male,Non-Smoker,RR90,91,23,0.5
t3251,Male,Non-Smoker,RR90,91,24,0.5
t3251,Male,Non-Smoker,RR90,91,25,0.5
t3251,Male,Non-Smoker,RR90,92,1,0.0337
t3251,Male,Non-Smoker,RR90,92,2,0.09049
t3251,Male,Non-Smoker,RR90,92,3,0.19746
t3251,Male,Non-Smoker,RR90,92,4,0.21108
t3251,Male,Non-Smoker,RR90,92,5,0.22779
t3251,Male,Non-Smoker,RR90,92,6,0.24559
t3251,Male,Non-Smoker,RR90,92,7,0.26495
t3251,Male,Non-Smoker,RR90,92,8,0.28546
t3251,Male,Non-Smoker,RR90,92,9,0.3067
t3251,Male,Non-Smoker,RR90,92,10,0.32825
t3251,Male,Non-Smoker,RR90,92,11,0.35002
t3251,Male,Non-Smoker,RR90,92,12,0.37165
t3251,Male,Non-Smoker,RR90,92,13,0.39279
t3251,Male,Non-Smoker,RR90,92,14,0.41305
t3251,Male,Non-Smoker,RR90,92,15,0.43208
t3251,Male,Non-Smoker,RR90,92,16,0.44951
t3251,Male,Non-Smoker,RR90,92,17,0.46498
t3251,Male,Non-Smoker,RR90,92,18,0.47812
t3251,Male,Non-Smoker,RR90,92,19,0.48857
t3251,Male,Non-Smoker,RR90,92,20,0.49595
t3251,Male,Non-Smoker,RR90,92,21,0.5
t3251,Male,Non-Smoker,RR90,92,22,0.5
t3251,Male,Non-Smoker,RR90,92,23,0.5
t3251,Male,Non-Smoker,RR90,92,24,0.5
t3251,Male,Non-Smoker,RR90,92,25,0.5
t3251,Male,Non-Smoker,RR90,93,1,0.04993
t3251,Male,Non-Smoker,RR90,93,2,0.13304
t3251,Male,Non-Smoker,RR90,93,3,0.21108
t3251,Male,Non-Smoker,RR90,93,4,0.22779
t3251,Male,Non-Smoker,RR90,93,5,0.24559
t3251,Male,Non-Smoker,RR90,93,6,0.26495
t3251,Male,Non-Smoker,RR90,93,7,0.28546
t3251,Male,Non-Smoker,RR90,93,8,0.3067
t3251,Male,Non-Smoker,RR90,93,9,0.32825
t3251,Male,Non-Smoker,RR90,93,10,0.35002
t3251,Male,Non-Smoker,RR90,93,11,0.37165
t3251,Male,Non-Smoker,RR90,93,12,0.39279
t3251,Male,Non-Smoker,RR90,93,13,0.41305
t3251,Male,Non-Smoker,RR90,93,14,0.43208
t3251,Male,Non-Smoker,RR90,93,15,0.44951
t3251,Male,Non-Smoker,RR90,93,16,0.46498
t3251,Male,Non-Smoker,RR90,93,17,0.47812
t3251,Male,Non-Smoker,RR90,93,18,0.48857
t3251,Male,Non-Smoker,RR90,93,19,0.49595
t3251,Male,Non-Smoker,RR90,93,20,0.5
t3251,Male,Non-Smoker,RR90,93,21,0.5
t3251,Male,Non-Smoker,RR90,93,22,0.5
t3251,Male,Non-Smoker,RR90,93,23,0.5
t3251,Male,Non-Smoker,RR90,93,24,0.5
t3251,Male,Non-Smoker,RR90,93,25,0.5
t3251,Male,Non-Smoker,RR90,94,1,0.07328
t3251,Male,Non-Smoker,RR90,94,2,0.15545
t3251,Male,Non-Smoker,RR90,94,3,0.22779
t3251,Male,Non-Smoker,RR90,94,4,0.24559
t3251,Male,Non-Smoker,RR90,94,5,0.26495
t3251,Male,Non-Smoker,RR90,94,6,0.28546
t3251,Male,Non-Smoker,RR90,94,7,0.3067
t3251,Male,Non-Smoker,RR90,94,8,0.32825
t3251,Male,Non-Smoker,RR90,94,9,0.35002
t3251,Male,Non-Smoker,RR90,94,10,0.37165
t3251,Male,Non-Smoker,RR90,94,11,0.39279
t3251,Male,Non-Smoker,RR90,94,12,0.41305
t3251,Male,Non-Smoker,RR90,94,13,0.43208
t3251,Male,Non-Smoker,RR90,94,14,0.44951
t3251,Male,Non-Smoker,RR90,94,15,0.46498
t3251,Male,Non-Smoker,RR90,94,16,0.47812
t3251,Male,Non-Smoker,RR90,94,17,0.48857
t3251,Male,Non-Smoker,RR90,94,18,0.49595
t3251,Male,Non-Smoker,RR90,94,19,0.5
t3251,Male,Non-Smoker,RR90,94,20,0.5
t3251,Male,Non-Smoker,RR90,94,21,0.5
t3251,Male,Non-Smoker,RR90,94,22,0.5
t3251,Male,Non-Smoker,RR90,94,23,0.5
t3251,Male,Non-Smoker,RR90,94,24,0.5
t3251,Male,Non-Smoker,RR90,94,25,0.5
t3251,Male,Non-Smoker,RR90,95,1,0.10418
t3251,Male,Non-Smoker,RR90,95,2,0.22779
t3251,Male,Non-Smoker,RR90,95,3,0.24559
t3251,Male,Non-Smoker,RR90,95,4,0.26495
t3251,Male,Non-Smoker,RR90,95,5,0.28546
t3251,Male,Non-Smoker,RR90,95,6,0.3067
t3251,Male,Non-Smoker,RR90,95,7,0.32825
t3251,Male,Non-Smoker,RR90,95,8,0.35002
t3251,Male,Non-Smoker,RR90,95,9,0.37165
t3251,Male,Non-Smoker,RR90,95,10,0.39279
t3251,Male,Non-Smoker,RR90,95,11,0.41305
t3251,Male,Non-Smoker,RR90,95,12,0.43208
t3251,Male,Non-Smoker,RR90,95,13,0.44951
t3251,Male,Non-Smoker,RR90,95,14,0.46498
t3251,Male,Non-Smoker,RR90,95,15,0.47812
t3251,Male,Non-Smoker,RR90,95,16,0.48857
t3251,Male,Non-Smoker,RR90,95,17,0.49595
t3251,Male,Non-Smoker,RR90,95,18,0.5
t3251,Male,Non-Smoker,RR90,95,19,0.5
t3251,Male,Non-Smoker,RR90,95,20,0.5
t3251,Male,Non-Smoker,RR90,95,21,0.5
t3251,Male,Non-Smoker,RR90,95,22,0.5
t3251,Male,Non-Smoker,RR90,95,23,0.5
t3251,Male,Non-Smoker,RR90,95,24,0.5
t3251,Male,Non-Smoker,RR90,95,25,0.5
t3252,Male,Non-Smoker,RR100,18,1,6.9e-4
t3252,Male,Non-Smoker,RR100,18,2,7.2e-4
t3252,Male,Non-Smoker,RR100,18,3,7.4e-4
t3252,Male,Non-Smoker,RR100,18,4,7.7e-4
t3252,Male,Non-Smoker,RR100,18,5,7.5e-4
t3252,Male,Non-Smoker,RR100,18,6,7.2e-4
t3252,Male,Non-Smoker,RR100,18,7,7.1e-4
t3252,Male,Non-Smoker,RR100,18,8,7.1e-4
t3252,Male,Non-Smoker,RR100,18,9,6.1e-4
t3252,Male,Non-Smoker,RR100,18,10,5.8e-4
t3252,Male,Non-Smoker,RR100,18,11,5.2e-4
t3252,Male,Non-Smoker,RR100,18,12,4.8e-4
t3252,Male,Non-Smoker,RR100,18,13,4.6e-4
t3252,Male,Non-Smoker,RR100,18,14,4.8e-4
t3252,Male,Non-Smoker,RR100,18,15,5e-4
t3252,Male,Non-Smoker,RR100,18,16,5.7e-4
t3252,Male,Non-Smoker,RR100,18,17,6.5e-4
t3252,Male,Non-Smoker,RR100,18,18,7.6e-4
t3252,Male,Non-Smoker,RR100,18,19,8.8e-4
t3252,Male,Non-Smoker,RR100,18,20,0.001
t3252,Male,Non-Smoker,RR100,18,21,0.0011
t3252,Male,Non-Smoker,RR100,18,22,0.00116
t3252,Male,Non-Smoker,RR100,18,23,0.00121
t3252,Male,Non-Smoker,RR100,18,24,0.00128
t3252,Male,Non-Smoker,RR100,18,25,0.00136
t3252,Male,Non-Smoker,RR100,19,1,6.4e-4
t3252,Male,Non-Smoker,RR100,19,2,6.7e-4
t3252,Male,Non-Smoker,RR100,19,3,6.8e-4
t3252,Male,Non-Smoker,RR100,19,4,6.5e-4
t3252,Male,Non-Smoker,RR100,19,5,6.4e-4
t3252,Male,Non-Smoker,RR100,19,6,6.5e-4
t3252,Male,Non-Smoker,RR100,19,7,6.5e-4
t3252,Male,Non-Smoker,RR100,19,8,6.1e-4
t3252,Male,Non-Smoker,RR100,19,9,5.3e-4
t3252,Male,Non-Smoker,RR100,19,10,4.6e-4
t3252,Male,Non-Smoker,RR100,19,11,4.8e-4
t3252,Male,Non-Smoker,RR100,19,12,4.6e-4
t3252,Male,Non-Smoker,RR100,19,13,4.5e-4
t3252,Male,Non-Smoker,RR100,19,14,4.9e-4
t3252,Male,Non-Smoker,RR100,19,15,5.4e-4
t3252,Male,Non-Smoker,RR100,19,16,5.9e-4
t3252,Male,Non-Smoker,RR100,19,17,6.7e-4
t3252,Male,Non-Smoker,RR100,19,18,7.9e-4
t3252,Male,Non-Smoker,RR100,19,19,9.1e-4
t3252,Male,Non-Smoker,RR100,19,20,0.00102
t3252,Male,Non-Smoker,RR100,19,21,0.00113
t3252,Male,Non-Smoker,RR100,19,22,0.00119
t3252,Male,Non-Smoker,RR100,19,23,0.00126
t3252,Male,Non-Smoker,RR100,19,24,0.00134
t3252,Male,Non-Smoker,RR100,19,25,0.00143
t3252,Male,Non-Smoker,RR100,20,1,5.5e-4
t3252,Male,Non-Smoker,RR100,20,2,5.7e-4
t3252,Male,Non-Smoker,RR100,20,3,6.3e-4
t3252,Male,Non-Smoker,RR100,20,4,6.1e-4
t3252,Male,Non-Smoker,RR100,20,5,5.9e-4
t3252,Male,Non-Smoker,RR100,20,6,5.7e-4
t3252,Male,Non-Smoker,RR100,20,7,5.6e-4
t3252,Male,Non-Smoker,RR100,20,8,5.1e-4
t3252,Male,Non-Smoker,RR100,20,9,4.6e-4
t3252,Male,Non-Smoker,RR100,20,10,4.6e-4
t3252,Male,Non-Smoker,RR100,20,11,4.5e-4
t3252,Male,Non-Smoker,RR100,20,12,4.5e-4
t3252,Male,Non-Smoker,RR100,20,13,4.6e-4
t3252,Male,Non-Smoker,RR100,20,14,5e-4
t3252,Male,Non-Smoker,RR100,20,15,5.6e-4
t3252,Male,Non-Smoker,RR100,20,16,6e-4
t3252,Male,Non-Smoker,RR100,20,17,7e-4
t3252,Male,Non-Smoker,RR100,20,18,8.1e-4
t3252,Male,Non-Smoker,RR100,20,19,0.00093000000000000005
t3252,Male,Non-Smoker,RR100,20,20,0.00105
t3252,Male,Non-Smoker,RR100,20,21,0.00116
t3252,Male,Non-Smoker,RR100,20,22,0.00122
t3252,Male,Non-Smoker,RR100,20,23,0.00128
t3252,Male,Non-Smoker,RR100,20,24,0.00137
t3252,Male,Non-Smoker,RR100,20,25,0.00146
t3252,Male,Non-Smoker,RR100,21,1,4.6e-4
t3252,Male,Non-Smoker,RR100,21,2,5.7e-4
t3252,Male,Non-Smoker,RR100,21,3,5.1e-4
t3252,Male,Non-Smoker,RR100,21,4,4.9e-4
t3252,Male,Non-Smoker,RR100,21,5,4.7e-4
t3252,Male,Non-Smoker,RR100,21,6,4.7e-4
t3252,Male,Non-Smoker,RR100,21,7,4.6e-4
t3252,Male,Non-Smoker,RR100,21,8,4.3e-4
t3252,Male,Non-Smoker,RR100,21,9,4e-4
t3252,Male,Non-Smoker,RR100,21,10,4.2e-4
t3252,Male,Non-Smoker,RR100,21,11,4.3e-4
t3252,Male,Non-Smoker,RR100,21,12,4.5e-4
t3252,Male,Non-Smoker,RR100,21,13,4.7e-4
t3252,Male,Non-Smoker,RR100,21,14,5.2e-4
t3252,Male,Non-Smoker,RR100,21,15,5.8e-4
t3252,Male,Non-Smoker,RR100,21,16,6.3e-4
t3252,Male,Non-Smoker,RR100,21,17,7.2e-4
t3252,Male,Non-Smoker,RR100,21,18,8.3e-4
t3252,Male,Non-Smoker,RR100,21,19,9.6e-4
t3252,Male,Non-Smoker,RR100,21,20,0.00108
t3252,Male,Non-Smoker,RR100,21,21,0.00116
t3252,Male,Non-Smoker,RR100,21,22,0.00122
t3252,Male,Non-Smoker,RR100,21,23,0.0013
t3252,Male,Non-Smoker,RR100,21,24,0.0014
t3252,Male,Non-Smoker,RR100,21,25,0.00151
t3252,Male,Non-Smoker,RR100,22,1,4.5e-4
t3252,Male,Non-Smoker,RR100,22,2,4.7e-4
t3252,Male,Non-Smoker,RR100,22,3,4.2e-4
t3252,Male,Non-Smoker,RR100,22,4,4e-4
t3252,Male,Non-Smoker,RR100,22,5,3.9e-4
t3252,Male,Non-Smoker,RR100,22,6,3.9e-4
t3252,Male,Non-Smoker,RR100,22,7,3.8e-4
t3252,Male,Non-Smoker,RR100,22,8,3.7e-4
t3252,Male,Non-Smoker,RR100,22,9,3.6e-4
t3252,Male,Non-Smoker,RR100,22,10,4.1e-4
t3252,Male,Non-Smoker,RR100,22,11,4.3e-4
t3252,Male,Non-Smoker,RR100,22,12,4.5e-4
t3252,Male,Non-Smoker,RR100,22,13,4.8e-4
t3252,Male,Non-Smoker,RR100,22,14,5.4e-4
t3252,Male,Non-Smoker,RR100,22,15,6.1e-4
t3252,Male,Non-Smoker,RR100,22,16,6.5e-4
t3252,Male,Non-Smoker,RR100,22,17,7.4e-4
t3252,Male,Non-Smoker,RR100,22,18,8.6e-4
t3252,Male,Non-Smoker,RR100,22,19,9.9e-4
t3252,Male,Non-Smoker,RR100,22,20,0.0011
t3252,Male,Non-Smoker,RR100,22,21,0.00117
t3252,Male,Non-Smoker,RR100,22,22,0.00123
t3252,Male,Non-Smoker,RR100,22,23,0.0013
t3252,Male,Non-Smoker,RR100,22,24,0.00142
t3252,Male,Non-Smoker,RR100,22,25,0.00155
t3252,Male,Non-Smoker,RR100,23,1,3.8e-4
t3252,Male,Non-Smoker,RR100,23,2,3.9e-4
t3252,Male,Non-Smoker,RR100,23,3,3.5e-4
t3252,Male,Non-Smoker,RR100,23,4,3.4e-4
t3252,Male,Non-Smoker,RR100,23,5,3.3e-4
t3252,Male,Non-Smoker,RR100,23,6,3.3e-4
t3252,Male,Non-Smoker,RR100,23,7,3.3e-4
t3252,Male,Non-Smoker,RR100,23,8,3.3e-4
t3252,Male,Non-Smoker,RR100,23,9,3.4e-4
t3252,Male,Non-Smoker,RR100,23,10,4e-4
t3252,Male,Non-Smoker,RR100,23,11,4.3e-4
t3252,Male,Non-Smoker,RR100,23,12,4.7e-4
t3252,Male,Non-Smoker,RR100,23,13,5e-4
t3252,Male,Non-Smoker,RR100,23,14,5.7e-4
t3252,Male,Non-Smoker,RR100,23,15,6.3e-4
t3252,Male,Non-Smoker,RR100,23,16,6.8e-4
t3252,Male,Non-Smoker,RR100,23,17,7.7e-4
t3252,Male,Non-Smoker,RR100,23,18,9e-4
t3252,Male,Non-Smoker,RR100,23,19,0.00102
t3252,Male,Non-Smoker,RR100,23,20,0.00112
t3252,Male,Non-Smoker,RR100,23,21,0.00118
t3252,Male,Non-Smoker,RR100,23,22,0.00123
t3252,Male,Non-Smoker,RR100,23,23,0.0013
t3252,Male,Non-Smoker,RR100,23,24,0.00144
t3252,Male,Non-Smoker,RR100,23,25,0.0016
t3252,Male,Non-Smoker,RR100,24,1,3.2e-4
