table,gender_blend,issue_age,duration,q_sel
t3280,60% Male,77,1,0.00551
t3280,60% Male,77,2,0.00858
t3280,60% Male,77,3,0.01403
t3280,60% Male,77,4,0.01967
t3280,60% Male,77,5,0.02406
t3280,60% Male,77,6,0.02921
t3280,60% Male,77,7,0.03626
t3280,60% Male,77,8,0.04657
t3280,60% Male,77,9,0.05845
t3280,60% Male,77,10,0.07098
t3280,60% Male,77,11,0.08788
t3280,60% Male,77,12,0.10487
t3280,60% Male,77,13,0.1246
t3280,60% Male,77,14,0.14651
t3280,60% Male,77,15,0.16355
t3280,60% Male,77,16,0.18091
t3280,60% Male,77,17,0.19846
t3280,60% Male,77,18,0.21517
t3280,60% Male,77,19,0.23105
t3280,60% Male,77,20,0.25093
t3280,60% Male,77,21,0.27217
t3280,60% Male,77,22,0.29491
t3280,60% Male,77,23,0.31901
t3280,60% Male,77,24,0.34405
t3280,60% Male,77,25,0.36765
t3280,60% Male,78,1,0.00595
t3280,60% Male,78,2,0.00926
t3280,60% Male,78,3,0.01522
t3280,60% Male,78,4,0.02148
t3280,60% Male,78,5,0.02627
t3280,60% Male,78,6,0.03263
t3280,60% Male,78,7,0.0407
t3280,60% Male,78,8,0.05316
t3280,60% Male,78,9,0.06664
t3280,60% Male,78,10,0.08112
t3280,60% Male,78,11,0.10134
t3280,60% Male,78,12,0.12136
t3280,60% Male,78,13,0.14426
t3280,60% Male,78,14,0.16292
t3280,60% Male,78,15,0.18032
t3280,60% Male,78,16,0.19791
t3280,60% Male,78,17,0.21468
t3280,60% Male,78,18,0.23063
t3280,60% Male,78,19,0.25057
t3280,60% Male,78,20,0.27189
t3280,60% Male,78,21,0.29489
t3280,60% Male,78,22,0.319
t3280,60% Male,78,23,0.34405
t3280,60% Male,78,24,0.36765
t3280,60% Male,78,25,0.39111
t3280,60% Male,79,1,0.00639
t3280,60% Male,79,2,0.00999
t3280,60% Male,79,3,0.01655
t3280,60% Male,79,4,0.02332
t3280,60% Male,79,5,0.02897
t3280,60% Male,79,6,0.03587
t3280,60% Male,79,7,0.04553
t3280,60% Male,79,8,0.05958
t3280,60% Male,79,9,0.07471
t3280,60% Male,79,10,0.09256
t3280,60% Male,79,11,0.11659
t3280,60% Male,79,12,0.14055
t3280,60% Male,79,13,0.16229
t3280,60% Male,79,14,0.17973
t3280,60% Male,79,15,0.19736
t3280,60% Male,79,16,0.21418
t3280,60% Male,79,17,0.2302
t3280,60% Male,79,18,0.25021
t3280,60% Male,79,19,0.27161
t3280,60% Male,79,20,0.29469
t3280,60% Male,79,21,0.31899
t3280,60% Male,79,22,0.34405
t3280,60% Male,79,23,0.36765
t3280,60% Male,79,24,0.39111
t3280,60% Male,79,25,0.41401
t3280,60% Male,80,1,0.00671
t3280,60% Male,80,2,0.01084
t3280,60% Male,80,3,0.01802
t3280,60% Male,80,4,0.02549
t3280,60% Male,80,5,0.03166
t3280,60% Male,80,6,0.03939
t3280,60% Male,80,7,0.05106
t3280,60% Male,80,8,0.06641
t3280,60% Male,80,9,0.08402
t3280,60% Male,80,10,0.10604
t3280,60% Male,80,11,0.13533
t3280,60% Male,80,12,0.16166
t3280,60% Male,80,13,0.17913
t3280,60% Male,80,14,0.19682
t3280,60% Male,80,15,0.21369
t3280,60% Male,80,16,0.22978
t3280,60% Male,80,17,0.24985
t3280,60% Male,80,18,0.27132
t3280,60% Male,80,19,0.29449
t3280,60% Male,80,20,0.31888
t3280,60% Male,80,21,0.34405
t3280,60% Male,80,22,0.36765
t3280,60% Male,80,23,0.39111
t3280,60% Male,80,24,0.41401
t3280,60% Male,80,25,0.43594
t3280,60% Male,81,1,0.00731
t3280,60% Male,81,2,0.01203
t3280,60% Male,81,3,0.02023
t3280,60% Male,81,4,0.02841
t3280,60% Male,81,5,0.03537
t3280,60% Male,81,6,0.04489
t3280,60% Male,81,7,0.05856
t3280,60% Male,81,8,0.07557
t3280,60% Male,81,9,0.09713
t3280,60% Male,81,10,0.12368
t3280,60% Male,81,11,0.15491
t3280,60% Male,81,12,0.17854
t3280,60% Male,81,13,0.19627
t3280,60% Male,81,14,0.2132
t3280,60% Male,81,15,0.22935
t3280,60% Male,81,16,0.2495
t3280,60% Male,81,17,0.27105
t3280,60% Male,81,18,0.29429
t3280,60% Male,81,19,0.31879
t3280,60% Male,81,20,0.34405
t3280,60% Male,81,21,0.36765
t3280,60% Male,81,22,0.39111
t3280,60% Male,81,23,0.41401
t3280,60% Male,81,24,0.43594
t3280,60% Male,81,25,0.45649
t3280,60% Male,82,1,0.00806
t3280,60% Male,82,2,0.0135
t3280,60% Male,82,3,0.02283
t3280,60% Male,82,4,0.03183
t3280,60% Male,82,5,0.04048
t3280,60% Male,82,6,0.05137
t3280,60% Male,82,7,0.06761
t3280,60% Male,82,8,0.08884
t3280,60% Male,82,9,0.11511
t3280,60% Male,82,10,0.14921
t3280,60% Male,82,11,0.17794
t3280,60% Male,82,12,0.19572
t3280,60% Male,82,13,0.2127
t3280,60% Male,82,14,0.22893
t3280,60% Male,82,15,0.24914
t3280,60% Male,82,16,0.27076
t3280,60% Male,82,17,0.2941
t3280,60% Male,82,18,0.31868
t3280,60% Male,82,19,0.34405
t3280,60% Male,82,20,0.36765
t3280,60% Male,82,21,0.39111
t3280,60% Male,82,22,0.41401
t3280,60% Male,82,23,0.43594
t3280,60% Male,82,24,0.45649
t3280,60% Male,82,25,0.4753
t3280,60% Male,83,1,0.00918
t3280,60% Male,83,2,0.01547
t3280,60% Male,83,3,0.02641
t3280,60% Male,83,4,0.03713
t3280,60% Male,83,5,0.04738
t3280,60% Male,83,6,0.06049
t3280,60% Male,83,7,0.08046
t3280,60% Male,83,8,0.10839
t3280,60% Male,83,9,0.14322
t3280,60% Male,83,10,0.17775
t3280,60% Male,83,11,0.19517
t3280,60% Male,83,12,0.21222
t3280,60% Male,83,13,0.2285
t3280,60% Male,83,14,0.24878
t3280,60% Male,83,15,0.27047
t3280,60% Male,83,16,0.2939
t3280,60% Male,83,17,0.31858
t3280,60% Male,83,18,0.34405
t3280,60% Male,83,19,0.36765
t3280,60% Male,83,20,0.39111
t3280,60% Male,83,21,0.41401
t3280,60% Male,83,22,0.43594
t3280,60% Male,83,23,0.45649
t3280,60% Male,83,24,0.4753
t3280,60% Male,83,25,0.50124
t3280,60% Male,84,1,0.01066
t3280,60% Male,84,2,0.01808
t3280,60% Male,84,3,0.03138
t3280,60% Male,84,4,0.04477
t3280,60% Male,84,5,0.0574
t3280,60% Male,84,6,0.07425
t3280,60% Male,84,7,0.1014
t3280,60% Male,84,8,0.13944
t3280,60% Male,84,9,0.17775
t3280,60% Male,84,10,0.19501
t3280,60% Male,84,11,0.21172
t3280,60% Male,84,12,0.22807
t3280,60% Male,84,13,0.24842
t3280,60% Male,84,14,0.2702
t3280,60% Male,84,15,0.2937
t3280,60% Male,84,16,0.31848
t3280,60% Male,84,17,0.34405
t3280,60% Male,84,18,0.36765
t3280,60% Male,84,19,0.39111
t3280,60% Male,84,20,0.41401
t3280,60% Male,84,21,0.43594
t3280,60% Male,84,22,0.45649
t3280,60% Male,84,23,0.4753
t3280,60% Male,84,24,0.50124
t3280,60% Male,84,25,0.52858
t3280,60% Male,85,1,0.0123
t3280,60% Male,85,2,0.0212
t3280,60% Male,85,3,0.03747
t3280,60% Male,85,4,0.05347
t3280,60% Male,85,5,0.06935
t3280,60% Male,85,6,0.09251
t3280,60% Male,85,7,0.12875
t3280,60% Male,85,8,0.16524
t3280,60% Male,85,9,0.19501
t3280,60% Male,85,10,0.21159
t3280,60% Male,85,11,0.22765
t3280,60% Male,85,12,0.24806
t3280,60% Male,85,13,0.26991
t3280,60% Male,85,14,0.2935
t3280,60% Male,85,15,0.31837
t3280,60% Male,85,16,0.34405
t3280,60% Male,85,17,0.36765
t3280,60% Male,85,18,0.39111
t3280,60% Male,85,19,0.41401
t3280,60% Male,85,20,0.43594
t3280,60% Male,85,21,0.45649
t3280,60% Male,85,22,0.4753
t3280,60% Male,85,23,0.50124
t3280,60% Male,85,24,0.52858
t3280,60% Male,85,25,0.55743
t3280,60% Male,86,1,0.01422
t3280,60% Male,86,2,0.02532
t3280,60% Male,86,3,0.04539
t3280,60% Male,86,4,0.06519
t3280,60% Male,86,5,0.08688
t3280,60% Male,86,6,0.1213
t3280,60% Male,86,7,0.15901
t3280,60% Male,86,8,0.19501
t3280,60% Male,86,9,0.21159
t3280,60% Male,86,10,0.22755
t3280,60% Male,86,11,0.2477
t3280,60% Male,86,12,0.26963
t3280,60% Male,86,13,0.29331
t3280,60% Male,86,14,0.31827
t3280,60% Male,86,15,0.34405
t3280,60% Male,86,16,0.36765
t3280,60% Male,86,17,0.39111
t3280,60% Male,86,18,0.41401
t3280,60% Male,86,19,0.43594
t3280,60% Male,86,20,0.45649
t3280,60% Male,86,21,0.4753
t3280,60% Male,86,22,0.50124
t3280,60% Male,86,23,0.52858
t3280,60% Male,86,24,0.55743
t3280,60% Male,86,25,0.58784
t3280,60% Male,87,1,0.0164
t3280,60% Male,87,2,0.03026
t3280,60% Male,87,3,0.05494
t3280,60% Male,87,4,0.07995
t3280,60% Male,87,5,0.11229
t3280,60% Male,87,6,0.15372
t3280,60% Male,87,7,0.19501
t3280,60% Male,87,8,0.21159
t3280,60% Male,87,9,0.22755
t3280,60% Male,87,10,0.24763
t3280,60% Male,87,11,0.26934
t3280,60% Male,87,12,0.29311
t3280,60% Male,87,13,0.31816
t3280,60% Male,87,14,0.34405
t3280,60% Male,87,15,0.36765
t3280,60% Male,87,16,0.39111
t3280,60% Male,87,17,0.41401
t3280,60% Male,87,18,0.43594
t3280,60% Male,87,19,0.45649
t3280,60% Male,87,20,0.4753
t3280,60% Male,87,21,0.50124
t3280,60% Male,87,22,0.52858
t3280,60% Male,87,23,0.55743
t3280,60% Male,87,24,0.58784
t3280,60% Male,87,25,0.61992
t3280,60% Male,88,1,0.0187
t3280,60% Male,88,2,0.03588
t3280,60% Male,88,3,0.06593
t3280,60% Male,88,4,0.10015
t3280,60% Male,88,5,0.14437
t3280,60% Male,88,6,0.19501
t3280,60% Male,88,7,0.21159
t3280,60% Male,88,8,0.22755
t3280,60% Male,88,9,0.24763
t3280,60% Male,88,10,0.2693
t3280,60% Male,88,11,0.29291
t3280,60% Male,88,12,0.31806
t3280,60% Male,88,13,0.34405
t3280,60% Male,88,14,0.36765
t3280,60% Male,88,15,0.39111
t3280,60% Male,88,16,0.41401
t3280,60% Male,88,17,0.43594
t3280,60% Male,88,18,0.45649
t3280,60% Male,88,19,0.4753
t3280,60% Male,88,20,0.50124
t3280,60% Male,88,21,0.52858
t3280,60% Male,88,22,0.55743
t3280,60% Male,88,23,0.58784
t3280,60% Male,88,24,0.61992
t3280,60% Male,88,25,0.65374
t3280,60% Male,89,1,0.02113
t3280,60% Male,89,2,0.04171
t3280,60% Male,89,3,0.07824
t3280,60% Male,89,4,0.12497
t3280,60% Male,89,5,0.17987
t3280,60% Male,89,6,0.21159
t3280,60% Male,89,7,0.22755
t3280,60% Male,89,8,0.24763
t3280,60% Male,89,9,0.2693
t3280,60% Male,89,10,0.29288
t3280,60% Male,89,11,0.31796
t3280,60% Male,89,12,0.34405
t3280,60% Male,89,13,0.36765
t3280,60% Male,89,14,0.39111
t3280,60% Male,89,15,0.41401
t3280,60% Male,89,16,0.43594
t3280,60% Male,89,17,0.45649
t3280,60% Male,89,18,0.4753
t3280,60% Male,89,19,0.50124
t3280,60% Male,89,20,0.52858
t3280,60% Male,89,21,0.55743
t3280,60% Male,89,22,0.58784
t3280,60% Male,89,23,0.61992
t3280,60% Male,89,24,0.65374
t3280,60% Male,89,25,0.68942
t3280,60% Male,90,1,0.02386
t3280,60% Male,90,2,0.04847
t3280,60% Male,90,3,0.09579
t3280,60% Male,90,4,0.15801
t3280,60% Male,90,5,0.21159
t3280,60% Male,90,6,0.22755
t3280,60% Male,90,7,0.24763
t3280,60% Male,90,8,0.2693
t3280,60% Male,90,9,0.29288
t3280,60% Male,90,10,0.31795
t3280,60% Male,90,11,0.34405
t3280,60% Male,90,12,0.36765
t3280,60% Male,90,13,0.39111
t3280,60% Male,90,14,0.41401
t3280,60% Male,90,15,0.43594
t3280,60% Male,90,16,0.45649
t3280,60% Male,90,17,0.4753
t3280,60% Male,90,18,0.50124
t3280,60% Male,90,19,0.52858
t3280,60% Male,90,20,0.55743
t3280,60% Male,90,21,0.58784
t3280,60% Male,90,22,0.61992
t3280,60% Male,90,23,0.65374
t3280,60% Male,90,24,0.68942
t3280,60% Male,90,25,0.72703
t3280,60% Male,91,1,0.02963
t3280,60% Male,91,2,0.06851
t3280,60% Male,91,3,0.14531
t3280,60% Male,91,4,0.21159
t3280,60% Male,91,5,0.22755
t3280,60% Male,91,6,0.24763
t3280,60% Male,91,7,0.2693
t3280,60% Male,91,8,0.29288
t3280,60% Male,91,9,0.31795
t3280,60% Male,91,10,0.34405
t3280,60% Male,91,11,0.36765
t3280,60% Male,91,12,0.39111
t3280,60% Male,91,13,0.41401
t3280,60% Male,91,14,0.43594
t3280,60% Male,91,15,0.45649
t3280,60% Male,91,16,0.4753
t3280,60% Male,91,17,0.50124
t3280,60% Male,91,18,0.52858
t3280,60% Male,91,19,0.55743
t3280,60% Male,91,20,0.58784
t3280,60% Male,91,21,0.61992
t3280,60% Male,91,22,0.65374
t3280,60% Male,91,23,0.68942
t3280,60% Male,91,24,0.72703
t3280,60% Male,91,25,0.76671
t3280,60% Male,92,1,0.04123
t3280,60% Male,92,2,0.10322
t3280,60% Male,92,3,0.21159
t3280,60% Male,92,4,0.22755
t3280,60% Male,92,5,0.24763
t3280,60% Male,92,6,0.2693
t3280,60% Male,92,7,0.29288
t3280,60% Male,92,8,0.31795
t3280,60% Male,92,9,0.34405
t3280,60% Male,92,10,0.36765
t3280,60% Male,92,11,0.39111
t3280,60% Male,92,12,0.41401
t3280,60% Male,92,13,0.43594
t3280,60% Male,92,14,0.45649
t3280,60% Male,92,15,0.4753
t3280,60% Male,92,16,0.50124
t3280,60% Male,92,17,0.52858
t3280,60% Male,92,18,0.55743
t3280,60% Male,92,19,0.58784
t3280,60% Male,92,20,0.61992
t3280,60% Male,92,21,0.65374
t3280,60% Male,92,22,0.68942
t3280,60% Male,92,23,0.72703
t3280,60% Male,92,24,0.76671
t3280,60% Male,92,25,0.80854
t3280,60% Male,93,1,0.06019
t3280,60% Male,93,2,0.14964
t3280,60% Male,93,3,0.22755
t3280,60% Male,93,4,0.24763
t3280,60% Male,93,5,0.2693
t3280,60% Male,93,6,0.29288
t3280,60% Male,93,7,0.31795
t3280,60% Male,93,8,0.34405
t3280,60% Male,93,9,0.36765
t3280,60% Male,93,10,0.39111
t3280,60% Male,93,11,0.41401
t3280,60% Male,93,12,0.43594
t3280,60% Male,93,13,0.45649
t3280,60% Male,93,14,0.4753
t3280,60% Male,93,15,0.50124
t3280,60% Male,93,16,0.52858
t3280,60% Male,93,17,0.55743
t3280,60% Male,93,18,0.58784
t3280,60% Male,93,19,0.61992
t3280,60% Male,93,20,0.65374
t3280,60% Male,93,21,0.68942
t3280,60% Male,93,22,0.72703
t3280,60% Male,93,23,0.76671
t3280,60% Male,93,24,0.80854
t3280,60% Male,93,25,0.85266
t3280,60% Male,94,1,0.08768
t3280,60% Male,94,2,0.17626
t3280,60% Male,94,3,0.24763
t3280,60% Male,94,4,0.2693
t3280,60% Male,94,5,0.29288
t3280,60% Male,94,6,0.31795
t3280,60% Male,94,7,0.34405
t3280,60% Male,94,8,0.36765
t3280,60% Male,94,9,0.39111
t3280,60% Male,94,10,0.41401
t3280,60% Male,94,11,0.43594
t3280,60% Male,94,12,0.45649
t3280,60% Male,94,13,0.4753
t3280,60% Male,94,14,0.50124
t3280,60% Male,94,15,0.52858
t3280,60% Male,94,16,0.55743
t3280,60% Male,94,17,0.58784
t3280,60% Male,94,18,0.61992
t3280,60% Male,94,19,0.65374
t3280,60% Male,94,20,0.68942
t3280,60% Male,94,21,0.72703
t3280,60% Male,94,22,0.76671
t3280,60% Male,94,23,0.80854
t3280,60% Male,94,24,0.85266
t3280,60% Male,94,25,0.89919
t3280,60% Male,95,1,0.12497
t3280,60% Male,95,2,0.24763
t3280,60% Male,95,3,0.2693
t3280,60% Male,95,4,0.29288
t3280,60% Male,95,5,0.31795
t3280,60% Male,95,6,0.34405
t3280,60% Male,95,7,0.36765
t3280,60% Male,95,8,0.39111
t3280,60% Male,95,9,0.41401
t3280,60% Male,95,10,0.43594
t3280,60% Male,95,11,0.45649
t3280,60% Male,95,12,0.4753
t3280,60% Male,95,13,0.50124
t3280,60% Male,95,14,0.52858
t3280,60% Male,95,15,0.55743
t3280,60% Male,95,16,0.58784
t3280,60% Male,95,17,0.61992
t3280,60% Male,95,18,0.65374
t3280,60% Male,95,19,0.68942
t3280,60% Male,95,20,0.72703
t3280,60% Male,95,21,0.76671
t3280,60% Male,95,22,0.80854
t3280,60% Male,95,23,0.85266
t3280,60% Male,95,24,0.89919
t3280,60% Male,95,25,0.94826
t3281,80% Male,0,1,2.8e-4
t3281,80% Male,0,2,1.6e-4
t3281,80% Male,0,3,1.3e-4
t3281,80% Male,0,4,1.1e-4
t3281,80% Male,0,5,1e-4
t3281,80% Male,0,6,1e-4
t3281,80% Male,0,7,1e-4
t3281,80% Male,0,8,1e-4
t3281,80% Male,0,9,9e-5
t3281,80% Male,0,10,9e-5
t3281,80% Male,0,11,9e-5
t3281,80% Male,0,12,1e-4
t3281,80% Male,0,13,1.1e-4
t3281,80% Male,0,14,1.4e-4
t3281,80% Male,0,15,2.1e-4
t3281,80% Male,0,16,3.2e-4
t3281,80% Male,0,17,4.5e-4
t3281,80% Male,0,18,6.2e-4
t3281,80% Male,0,19,7.3e-4
t3281,80% Male,0,20,7.5e-4
t3281,80% Male,0,21,7.9e-4
t3281,80% Male,0,22,8.1e-4
t3281,80% Male,0,23,8.3e-4
t3281,80% Male,0,24,8.6e-4
t3281,80% Male,0,25,8.9e-4
t3281,80% Male,1,1,1.6e-4
t3281,80% Male,1,2,1.3e-4
t3281,80% Male,1,3,1.1e-4
t3281,80% Male,1,4,1e-4
t3281,80% Male,1,5,1e-4
t3281,80% Male,1,6,1e-4
t3281,80% Male,1,7,1e-4
t3281,80% Male,1,8,9e-5
t3281,80% Male,1,9,9e-5
t3281,80% Male,1,10,9e-5
t3281,80% Male,1,11,1e-4
t3281,80% Male,1,12,1.1e-4
t3281,80% Male,1,13,1.4e-4
t3281,80% Male,1,14,2.1e-4
t3281,80% Male,1,15,3.2e-4
t3281,80% Male,1,16,4.5e-4
t3281,80% Male,1,17,6.2e-4
t3281,80% Male,1,18,7.3e-4
t3281,80% Male,1,19,7.5e-4
t3281,80% Male,1,20,7.9e-4
t3281,80% Male,1,21,8.1e-4
t3281,80% Male,1,22,8.3e-4
t3281,80% Male,1,23,8.6e-4
t3281,80% Male,1,24,8.9e-4
t3281,80% Male,1,25,9.2e-4
t3281,80% Male,2,1,1.3e-4
t3281,80% Male,2,2,1.1e-4
t3281,80% Male,2,3,1e-4
t3281,80% Male,2,4,1e-4
t3281,80% Male,2,5,1e-4
t3281,80% Male,2,6,1e-4
t3281,80% Male,2,7,9e-5
t3281,80% Male,2,8,9e-5
t3281,80% Male,2,9,9e-5
t3281,80% Male,2,10,1e-4
t3281,80% Male,2,11,1.1e-4
t3281,80% Male,2,12,1.4e-4
t3281,80% Male,2,13,2.1e-4
t3281,80% Male,2,14,3.2e-4
t3281,80% Male,2,15,4.5e-4
t3281,80% Male,2,16,6.2e-4
t3281,80% Male,2,17,7.3e-4
t3281,80% Male,2,18,7.5e-4
t3281,80% Male,2,19,7.9e-4
t3281,80% Male,2,20,8.1e-4
t3281,80% Male,2,21,8.3e-4
t3281,80% Male,2,22,8.6e-4
t3281,80% Male,2,23,8.9e-4
t3281,80% Male,2,24,9.2e-4
t3281,80% Male,2,25,9.2e-4
t3281,80% Male,3,1,1.1e-4
t3281,80% Male,3,2,1e-4
t3281,80% Male,3,3,1e-4
t3281,80% Male,3,4,1e-4
t3281,80% Male,3,5,1e-4
t3281,80% Male,3,6,9e-5
t3281,80% Male,3,7,9e-5
t3281,80% Male,3,8,9e-5
t3281,80% Male,3,9,1e-4
t3281,80% Male,3,10,1.1e-4
t3281,80% Male,3,11,1.4e-4
t3281,80% Male,3,12,2.1e-4
t3281,80% Male,3,13,3.2e-4
t3281,80% Male,3,14,4.5e-4
t3281,80% Male,3,15,6.2e-4
t3281,80% Male,3,16,7.3e-4
t3281,80% Male,3,17,7.5e-4
t3281,80% Male,3,18,7.9e-4
t3281,80% Male,3,19,8.1e-4
t3281,80% Male,3,20,8.3e-4
t3281,80% Male,3,21,8.6e-4
t3281,80% Male,3,22,8.9e-4
t3281,80% Male,3,23,9.2e-4
t3281,80% Male,3,24,9.2e-4
t3281,80% Male,3,25,9.1e-4
t3281,80% Male,4,1,1e-4
t3281,80% Male,4,2,1e-4
t3281,80% Male,4,3,1e-4
t3281,80% Male,4,4,1e-4
t3281,80% Male,4,5,9e-5
t3281,80% Male,4,6,9e-5
t3281,80% Male,4,7,9e-5
t3281,80% Male,4,8,1e-4
t3281,80% Male,4,9,1.1e-4
t3281,80% Male,4,10,1.4e-4
t3281,80% Male,4,11,2.1e-4
t3281,80% Male,4,12,3.2e-4
t3281,80% Male,4,13,4.5e-4
t3281,80% Male,4,14,6.2e-4
t3281,80% Male,4,15,7.3e-4
t3281,80% Male,4,16,7.5e-4
t3281,80% Male,4,17,7.9e-4
t3281,80% Male,4,18,8.1e-4
t3281,80% Male,4,19,8.3e-4
t3281,80% Male,4,20,8.6e-4
t3281,80% Male,4,21,8.9e-4
t3281,80% Male,4,22,9.2e-4
t3281,80% Male,4,23,9.2e-4
t3281,80% Male,4,24,9.1e-4
t3281,80% Male,4,25,8.9e-4
t3281,80% Male,5,1,1e-4
t3281,80% Male,5,2,1e-4
t3281,80% Male,5,3,1e-4
t3281,80% Male,5,4,9e-5
t3281,80% Male,5,5,9e-5
t3281,80% Male,5,6,9e-5
t3281,80% Male,5,7,1e-4
t3281,80% Male,5,8,1.1e-4
t3281,80% Male,5,9,1.4e-4
t3281,80% Male,5,10,2.1e-4
t3281,80% Male,5,11,3.2e-4
t3281,80% Male,5,12,4.5e-4
t3281,80% Male,5,13,6.2e-4
t3281,80% Male,5,14,7.3e-4
t3281,80% Male,5,15,7.5e-4
t3281,80% Male,5,16,7.9e-4
t3281,80% Male,5,17,8.1e-4
t3281,80% Male,5,18,8.3e-4
t3281,80% Male,5,19,8.6e-4
t3281,80% Male,5,20,8.9e-4
t3281,80% Male,5,21,9.2e-4
t3281,80% Male,5,22,9.2e-4
t3281,80% Male,5,23,9.1e-4
t3281,80% Male,5,24,8.9e-4
t3281,80% Male,5,25,8.9e-4
t3281,80% Male,6,1,1e-4
t3281,80% Male,6,2,1e-4
t3281,80% Male,6,3,9e-5
t3281,80% Male,6,4,9e-5
t3281,80% Male,6,5,9e-5
t3281,80% Male,6,6,1e-4
t3281,80% Male,6,7,1.1e-4
t3281,80% Male,6,8,1.4e-4
t3281,80% Male,6,9,2.1e-4
t3281,80% Male,6,10,3.2e-4
t3281,80% Male,6,11,4.5e-4
t3281,80% Male,6,12,6.2e-4
t3281,80% Male,6,13,7.3e-4
t3281,80% Male,6,14,7.5e-4
t3281,80% Male,6,15,7.9e-4
t3281,80% Male,6,16,8.1e-4
t3281,80% Male,6,17,8.3e-4
t3281,80% Male,6,18,8.6e-4
t3281,80% Male,6,19,8.9e-4
t3281,80% Male,6,20,9.2e-4
t3281,80% Male,6,21,9.2e-4
t3281,80% Male,6,22,9.1e-4
t3281,80% Male,6,23,8.9e-4
t3281,80% Male,6,24,8.9e-4
t3281,80% Male,6,25,9e-4
t3281,80% Male,7,1,1e-4
t3281,80% Male,7,2,9e-5
t3281,80% Male,7,3,9e-5
t3281,80% Male,7,4,9e-5
t3281,80% Male,7,5,1e-4
t3281,80% Male,7,6,1.1e-4
t3281,80% Male,7,7,1.4e-4
t3281,80% Male,7,8,2.1e-4
t3281,80% Male,7,9,3.2e-4
t3281,80% Male,7,10,4.5e-4
t3281,80% Male,7,11,6.2e-4
t3281,80% Male,7,12,7.3e-4
t3281,80% Male,7,13,7.5e-4
t3281,80% Male,7,14,7.9e-4
t3281,80% Male,7,15,8.1e-4
t3281,80% Male,7,16,8.3e-4
t3281,80% Male,7,17,8.6e-4
t3281,80% Male,7,18,8.9e-4
t3281,80% Male,7,19,9.2e-4
t3281,80% Male,7,20,9.2e-4
t3281,80% Male,7,21,9.1e-4
t3281,80% Male,7,22,8.9e-4
t3281,80% Male,7,23,8.9e-4
t3281,80% Male,7,24,9e-4
t3281,80% Male,7,25,0.00093000000000000005
t3281,80% Male,8,1,9e-5
t3281,80% Male,8,2,9e-5
t3281,80% Male,8,3,9e-5
t3281,80% Male,8,4,1e-4
t3281,80% Male,8,5,1.1e-4
t3281,80% Male,8,6,1.4e-4
t3281,80% Male,8,7,2.1e-4
t3281,80% Male,8,8,3.2e-4
t3281,80% Male,8,9,4.5e-4
t3281,80% Male,8,10,6.2e-4
t3281,80% Male,8,11,7.3e-4
t3281,80% Male,8,12,7.5e-4
t3281,80% Male,8,13,7.9e-4
t3281,80% Male,8,14,8.1e-4
t3281,80% Male,8,15,8.3e-4
t3281,80% Male,8,16,8.6e-4
t3281,80% Male,8,17,8.9e-4
t3281,80% Male,8,18,9.2e-4
t3281,80% Male,8,19,9.2e-4
t3281,80% Male,8,20,9.1e-4
t3281,80% Male,8,21,8.9e-4
t3281,80% Male,8,22,8.9e-4
t3281,80% Male,8,23,9e-4
t3281,80% Male,8,24,0.00093000000000000005
t3281,80% Male,8,25,0.001
t3281,80% Male,9,1,9e-5
t3281,80% Male,9,2,9e-5
t3281,80% Male,9,3,1e-4
t3281,80% Male,9,4,1.1e-4
t3281,80% Male,9,5,1.4e-4
t3281,80% Male,9,6,2.1e-4
t3281,80% Male,9,7,3.2e-4
t3281,80% Male,9,8,4.5e-4
t3281,80% Male,9,9,6.2e-4
t3281,80% Male,9,10,7.3e-4
t3281,80% Male,9,11,7.5e-4
t3281,80% Male,9,12,7.9e-4
t3281,80% Male,9,13,8.1e-4
t3281,80% Male,9,14,8.3e-4
t3281,80% Male,9,15,8.6e-4
t3281,80% Male,9,16,8.9e-4
t3281,80% Male,9,17,9.2e-4
t3281,80% Male,9,18,9.2e-4
t3281,80% Male,9,19,9.1e-4
t3281,80% Male,9,20,8.9e-4
t3281,80% Male,9,21,8.9e-4
t3281,80% Male,9,22,9e-4
t3281,80% Male,9,23,0.00093000000000000005
t3281,80% Male,9,24,0.001
t3281,80% Male,9,25,0.00107
t3281,80% Male,10,1,9e-5
t3281,80% Male,10,2,1e-4
t3281,80% Male,10,3,1.1e-4
t3281,80% Male,10,4,1.4e-4
t3281,80% Male,10,5,2.1e-4
t3281,80% Male,10,6,3.2e-4
t3281,80% Male,10,7,4.5e-4
t3281,80% Male,10,8,6.2e-4
t3281,80% Male,10,9,7.3e-4
t3281,80% Male,10,10,7.5e-4
t3281,80% Male,10,11,7.9e-4
t3281,80% Male,10,12,8.1e-4
t3281,80% Male,10,13,8.3e-4
t3281,80% Male,10,14,8.6e-4
t3281,80% Male,10,15,8.9e-4
t3281,80% Male,10,16,9.2e-4
t3281,80% Male,10,17,9.2e-4
t3281,80% Male,10,18,9.1e-4
t3281,80% Male,10,19,8.9e-4
t3281,80% Male,10,20,8.9e-4
t3281,80% Male,10,21,9e-4
t3281,80% Male,10,22,0.00093000000000000005
t3281,80% Male,10,23,0.001
t3281,80% Male,10,24,0.00107
t3281,80% Male,10,25,0.00115
t3281,80% Male,11,1,1e-4
t3281,80% Male,11,2,1.1e-4
t3281,80% Male,11,3,1.4e-4
